計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,2Ｆ中西寝室エアコン,2Ｆ西寝室エアコン,冷蔵庫・リビング電灯,リビングテレビ,食器乾燥機,未使用,洗濯機,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,20642,0,7611,0,0,904,1377,286,0,94,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20642,-,-,-,-,-,-,-,-
20171202,-,-,-,20518,0,7071,0,0,908,1532,250,0,150,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20518,-,-,-,-,-,-,-,-
20171203,-,-,-,28242,0,1753,0,0,1009,2329,290,0,92,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28242,-,-,-,-,-,-,-,-
20171204,-,-,-,23269,0,7764,0,0,953,1558,635,0,121,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23269,-,-,-,-,-,-,-,-
20171205,-,-,-,21361,0,8055,0,0,1042,1785,576,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21361,-,-,-,-,-,-,-,-
20171206,-,-,-,24387,0,11050,0,0,895,1346,287,0,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24387,-,-,-,-,-,-,-,-
20171207,-,-,-,27817,0,13175,0,0,901,1543,418,0,109,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27817,-,-,-,-,-,-,-,-
20171208,-,-,-,21720,0,8693,0,0,838,1266,1434,0,82,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21720,-,-,-,-,-,-,-,-
20171209,-,-,-,26512,0,13439,0,67,691,1873,0,0,120,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26512,-,-,-,-,-,-,-,-
20171210,-,-,-,30390,0,13939,0,1940,981,1488,288,0,159,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30390,-,-,-,-,-,-,-,-
20171211,-,-,-,24162,0,12334,0,0,904,1356,227,0,65,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24162,-,-,-,-,-,-,-,-
20171212,-,-,-,27178,0,12775,0,0,700,2265,351,0,381,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27178,-,-,-,-,-,-,-,-
20171213,-,-,-,28485,0,14671,0,53,936,1607,290,0,471,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28485,-,-,-,-,-,-,-,-
20171214,-,-,-,28433,0,16001,0,0,857,1581,361,0,340,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28433,-,-,-,-,-,-,-,-
20171215,-,-,-,20488,0,8829,0,0,714,1264,351,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20488,-,-,-,-,-,-,-,-
20171216,-,-,-,19799,0,7061,0,0,696,1463,290,0,348,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19799,-,-,-,-,-,-,-,-
20171217,-,-,-,24234,0,10990,0,0,933,1854,290,0,653,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24234,-,-,-,-,-,-,-,-
