計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IHヒーター,主寝室エアコン,冷蔵庫・洗濯機,LDK・TV電灯コンセン,浴室乾燥機,未使用,電子レンジ,子供部屋エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,9145,0,0,0,0,1788,2811,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9145,-,-,-,-,-,-,-,-
20171102,-,-,-,10921,0,0,0,0,3892,2924,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10921,-,-,-,-,-,-,-,-
20171103,-,-,-,12202,0,0,675,0,2264,4129,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12202,-,-,-,-,-,-,-,-
20171104,-,-,-,10788,0,0,268,0,2049,3150,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10788,-,-,-,-,-,-,-,-
20171105,-,-,-,12583,0,0,68,1269,1936,3786,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12583,-,-,-,-,-,-,-,-
20171106,-,-,-,14004,0,0,356,3520,2036,3755,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14004,-,-,-,-,-,-,-,-
20171107,-,-,-,12950,0,0,546,844,1955,4557,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12950,-,-,-,-,-,-,-,-
20171108,-,-,-,16775,0,0,358,0,2282,5213,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16775,-,-,-,-,-,-,-,-
20171109,-,-,-,12904,0,0,556,1768,2052,3292,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12904,-,-,-,-,-,-,-,-
20171110,-,-,-,13907,0,0,725,1120,1939,3389,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13907,-,-,-,-,-,-,-,-
20171111,-,-,-,9774,0,0,181,0,2080,3656,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9774,-,-,-,-,-,-,-,-
20171112,-,-,-,16650,0,1637,774,814,2031,4635,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16650,-,-,-,-,-,-,-,-
20171113,-,-,-,17718,0,2063,454,2349,1851,3078,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17718,-,-,-,-,-,-,-,-
20171114,-,-,-,11687,0,0,53,1638,1968,3176,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11687,-,-,-,-,-,-,-,-
20171115,-,-,-,12367,0,0,225,2310,1840,3478,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12367,-,-,-,-,-,-,-,-
