計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,食器洗乾燥機・キッチン,冷蔵庫・キッチン,リビング TV 照明,キッチン・照明他,2階洋室　エアコン,未使用,洗面・洗濯機　換気扇,2階和室　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,6309,0,0,0,737,1067,978,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171202,-,-,-,6718,0,0,0,1019,1037,713,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171203,-,-,-,5781,0,0,0,734,690,752,0,0,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171204,-,-,-,7493,0,0,223,1269,1263,1266,0,0,2975,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171205,-,-,-,7174,0,0,0,901,1179,1215,0,0,3274,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171206,-,-,-,7883,0,0,225,1217,1301,1107,0,0,3500,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171207,-,-,-,8562,0,444,0,1263,1080,1222,0,0,3414,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171208,-,-,-,7653,0,0,231,1391,826,880,0,0,3237,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171209,-,-,-,10449,0,2600,217,1257,1392,1340,0,0,3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
20171210,-,-,-,7779,0,0,0,981,1588,1227,0,0,3113,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525,-,-,-,-,-,-,-,-
20171211,-,-,-,9029,0,428,230,1551,1342,1383,0,0,3343,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9029,-,-,-,-,-,-,-,-
20171212,-,-,-,10601,0,1482,224,1245,2356,1482,0,0,3213,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10601,-,-,-,-,-,-,-,-
20171213,-,-,-,11078,0,1572,231,1234,1639,1568,0,0,4234,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11078,-,-,-,-,-,-,-,-
20171214,-,-,-,12810,0,3929,221,1441,1682,1146,0,0,3880,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12810,-,-,-,-,-,-,-,-
20171215,-,-,-,8139,0,0,220,1391,1389,1377,0,0,3152,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8139,-,-,-,-,-,-,-,-
20171216,-,-,-,7959,0,333,222,964,1569,1105,0,0,3271,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7959,-,-,-,-,-,-,-,-
20171217,-,-,-,9082,0,816,0,1030,1260,1405,0,0,3434,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9082,-,-,-,-,-,-,-,-
20171218,-,-,-,11965,0,2038,231,1406,1781,1877,0,0,4035,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11965,-,-,-,-,-,-,-,-
20171219,-,-,-,7454,0,0,0,1204,920,1067,0,0,3519,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7454,-,-,-,-,-,-,-,-
20171220,-,-,-,9340,0,1042,244,837,1154,1251,0,0,4059,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340,-,-,-,-,-,-,-,-
20171221,-,-,-,10771,0,1946,0,1389,1616,1126,0,0,4030,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10771,-,-,-,-,-,-,-,-
20171222,-,-,-,9634,0,676,237,1302,1257,1362,0,0,4264,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9634,-,-,-,-,-,-,-,-
20171223,-,-,-,8093,0,895,0,863,1040,789,0,0,3895,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8093,-,-,-,-,-,-,-,-
20171224,-,-,-,8686,0,1716,0,999,1095,946,0,0,3296,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8686,-,-,-,-,-,-,-,-
20171225,-,-,-,8407,0,269,220,1499,1247,1109,0,0,3319,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407,-,-,-,-,-,-,-,-
20171226,-,-,-,8369,0,802,220,1139,1137,1087,0,0,3365,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8369,-,-,-,-,-,-,-,-
20171227,-,-,-,9177,0,708,247,1300,1125,1551,0,0,3507,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9177,-,-,-,-,-,-,-,-
