計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチンAC,一階寝室AC,２階寝室AC,リビング電灯冷蔵庫,洗濯機,２階離れAC２台,未使用,２階洋室AC,２階電灯,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,22024,0,558,386,1428,12556,1328,2973,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22024,-,-,-,-,-,-,-,-
20171202,-,-,-,25899,0,401,746,1281,12071,2386,4738,0,0,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25899,-,-,-,-,-,-,-,-
20171203,-,-,-,20130,0,648,335,719,13284,1369,1343,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130,-,-,-,-,-,-,-,-
20171204,-,-,-,21454,0,436,613,586,12768,1324,3505,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21454,-,-,-,-,-,-,-,-
20171205,-,-,-,26622,0,467,447,2479,12851,1401,4998,0,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26622,-,-,-,-,-,-,-,-
20171206,-,-,-,19228,0,594,370,408,12170,1562,2575,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19228,-,-,-,-,-,-,-,-
20171207,-,-,-,27024,0,591,397,1681,14359,2118,5681,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27024,-,-,-,-,-,-,-,-
20171208,-,-,-,23594,0,668,574,2430,12289,1522,4520,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23594,-,-,-,-,-,-,-,-
20171209,-,-,-,27031,0,525,436,2183,13210,2109,7121,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27031,-,-,-,-,-,-,-,-
20171210,-,-,-,21369,0,1240,389,1085,11660,1220,3303,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21369,-,-,-,-,-,-,-,-
20171211,-,-,-,23924,0,225,786,1580,12234,1164,6521,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23924,-,-,-,-,-,-,-,-
20171212,-,-,-,25169,0,517,424,2063,12524,1709,6603,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25169,-,-,-,-,-,-,-,-
20171213,-,-,-,25699,0,360,650,1825,12976,2471,6049,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25699,-,-,-,-,-,-,-,-
20171214,-,-,-,22883,0,509,858,2199,12194,1883,3626,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22883,-,-,-,-,-,-,-,-
20171215,-,-,-,20532,0,573,438,594,12220,1432,3592,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20532,-,-,-,-,-,-,-,-
20171216,-,-,-,27547,0,556,219,2267,13276,1236,7894,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27547,-,-,-,-,-,-,-,-
20171217,-,-,-,25775,0,680,562,2274,11809,2134,6616,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25775,-,-,-,-,-,-,-,-
20171218,-,-,-,22893,0,393,598,1634,11238,1629,5390,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22893,-,-,-,-,-,-,-,-
20171219,-,-,-,27152,0,794,774,1916,13095,1289,6462,0,0,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27152,-,-,-,-,-,-,-,-
20171220,-,-,-,24516,0,463,523,2041,11757,2144,5659,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24516,-,-,-,-,-,-,-,-
20171221,-,-,-,27783,0,633,528,3261,12279,2691,6029,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27783,-,-,-,-,-,-,-,-
20171222,-,-,-,23287,0,481,590,986,13821,2056,3872,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23287,-,-,-,-,-,-,-,-
20171223,-,-,-,24801,0,301,515,1578,12990,1939,5755,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24801,-,-,-,-,-,-,-,-
20171224,-,-,-,22309,0,358,293,0,12319,1187,4032,0,0,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22309,-,-,-,-,-,-,-,-
20171225,-,-,-,23298,0,365,1105,0,13282,1525,5237,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23298,-,-,-,-,-,-,-,-
20171226,-,-,-,27788,0,452,1412,0,14126,1605,7030,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27788,-,-,-,-,-,-,-,-
20171227,-,-,-,23348,0,380,339,1888,12105,1909,3993,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23348,-,-,-,-,-,-,-,-
20171228,-,-,-,30605,0,319,1089,871,12847,2573,10142,0,835,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30605,-,-,-,-,-,-,-,-
20171229,-,-,-,29925,0,541,1612,151,14743,1939,8980,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29925,-,-,-,-,-,-,-,-
20171230,-,-,-,20716,0,227,696,0,14193,1983,1464,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20716,-,-,-,-,-,-,-,-
20171231,-,-,-,26042,0,2047,532,0,16485,1211,4356,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26042,-,-,-,-,-,-,-,-
