計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,冷蔵庫・キッチン,エコキュート,エアコン・リビング,エアコン・和室１,リビング・照明・電源TV,未使用,キッチン・照明・電源,電子レンジ・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,12085,0,324,1586,7496,0,0,237,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,-,-,-,-,-,-,-,-
20171202,-,-,-,14480,0,280,1307,4517,5445,0,581,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14480,-,-,-,-,-,-,-,-
20171203,-,-,-,10095,0,221,1290,6172,0,0,238,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10095,-,-,-,-,-,-,-,-
20171204,-,-,-,13828,0,287,1463,3396,5855,0,360,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828,-,-,-,-,-,-,-,-
20171205,-,-,-,10298,0,256,1514,6255,0,0,109,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10298,-,-,-,-,-,-,-,-
20171206,-,-,-,10212,0,212,1510,5100,0,0,758,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10212,-,-,-,-,-,-,-,-
20171207,-,-,-,11490,0,315,1410,5637,457,0,1318,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11490,-,-,-,-,-,-,-,-
20171208,-,-,-,16289,0,251,1473,6998,4887,0,523,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16289,-,-,-,-,-,-,-,-
20171209,-,-,-,15970,0,285,1490,4987,5994,0,874,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15970,-,-,-,-,-,-,-,-
20171210,-,-,-,11089,0,201,1377,7145,0,0,32,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11089,-,-,-,-,-,-,-,-
20171211,-,-,-,7780,0,203,1369,2849,0,0,765,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7780,-,-,-,-,-,-,-,-
20171212,-,-,-,29102,0,320,1511,6099,17630,0,971,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29102,-,-,-,-,-,-,-,-
20171213,-,-,-,20602,0,254,1596,8335,6839,0,1205,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20602,-,-,-,-,-,-,-,-
20171214,-,-,-,11988,0,215,1362,5645,1342,0,1007,0,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11988,-,-,-,-,-,-,-,-
20171215,-,-,-,13393,0,195,1427,5210,3446,0,661,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13393,-,-,-,-,-,-,-,-
20171216,-,-,-,13248,0,178,1503,3780,4564,0,879,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13248,-,-,-,-,-,-,-,-
20171217,-,-,-,11841,0,357,1501,4617,2265,0,707,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11841,-,-,-,-,-,-,-,-
20171218,-,-,-,26998,0,220,1360,9461,11808,0,1416,0,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26998,-,-,-,-,-,-,-,-
20171219,-,-,-,16328,0,200,1645,4709,6190,0,474,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16328,-,-,-,-,-,-,-,-
20171220,-,-,-,12031,0,290,1362,7939,0,0,60,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12031,-,-,-,-,-,-,-,-
20171221,-,-,-,13804,0,300,1355,7192,2097,0,286,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13804,-,-,-,-,-,-,-,-
20171222,-,-,-,17621,0,209,1439,4935,7227,0,1123,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17621,-,-,-,-,-,-,-,-
20171223,-,-,-,16221,0,347,1440,7848,3670,0,357,0,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16221,-,-,-,-,-,-,-,-
20171224,-,-,-,13512,0,196,1435,4428,3633,0,612,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13512,-,-,-,-,-,-,-,-
