計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,洗濯機・洗面・浴室,冷蔵庫・キッチン,エアコン・リビング,エアコン・主寝室,リビングTV照明,未使用,電子レンジ・キッチン,エアコン・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,6466,6162,10109,2474,829,0,0,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10413,-,-,-,-,-,-,-,-
20180302,-,-,-,5432,14188,20241,2467,876,672,0,4256,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11485,-,-,-,-,-,-,-,-
20180303,-,-,-,5606,4443,8485,2671,782,0,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9648,-,-,-,-,-,-,-,-
20180304,-,-,-,4968,19642,23629,2498,852,0,0,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8955,-,-,-,-,-,-,-,-
20180305,-,-,-,5660,278,3159,2520,1019,0,0,2279,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8541,-,-,-,-,-,-,-,-
20180306,-,-,-,5533,21230,25225,2570,915,0,0,3308,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9528,-,-,-,-,-,-,-,-
20180307,-,-,-,5124,10241,14226,2556,893,232,0,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9109,-,-,-,-,-,-,-,-
20180308,-,-,-,6194,207,4207,2396,841,804,0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10194,-,-,-,-,-,-,-,-
20180309,-,-,-,8483,10393,15326,2603,870,2315,0,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13416,-,-,-,-,-,-,-,-
20180310,-,-,-,5918,21551,25672,2827,1015,0,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10039,-,-,-,-,-,-,-,-
20180311,-,-,-,5252,19210,23813,2712,1053,525,0,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9855,-,-,-,-,-,-,-,-
20180312,-,-,-,6600,11146,15708,2545,957,1358,0,3487,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11162,-,-,-,-,-,-,-,-
20180313,-,-,-,4383,20033,23469,2419,1001,359,0,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7819,-,-,-,-,-,-,-,-
20180314,-,-,-,4636,20982,24717,2559,1072,0,0,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8371,-,-,-,-,-,-,-,-
20180315,-,-,-,5486,5252,8754,2486,1046,0,0,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8988,-,-,-,-,-,-,-,-
20180316,-,-,-,5408,1590,7197,2581,1201,750,0,3417,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015,-,-,-,-,-,-,-,-
20180317,-,-,-,7586,21290,26787,2475,873,1152,0,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13083,-,-,-,-,-,-,-,-
20180318,-,-,-,5407,10797,16915,2766,1484,885,0,3095,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11525,-,-,-,-,-,-,-,-
