計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,洗濯機・洗面・浴室,冷蔵庫・キッチン,エアコン・リビング,エアコン・主寝室,リビングTV照明,未使用,電子レンジ・キッチン,エアコン・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,5265,11919,15226,2548,667,0,0,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8572,-,-,-,-,-,-,-,-
20180202,-,-,-,6017,5203,8307,2757,733,561,0,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9121,-,-,-,-,-,-,-,-
20180203,-,-,-,5800,13331,18043,2596,721,0,0,4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10512,-,-,-,-,-,-,-,-
20180204,-,-,-,5557,11823,17393,2818,710,0,0,3912,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11127,-,-,-,-,-,-,-,-
20180205,-,-,-,6350,13785,19071,2997,672,1324,0,2565,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11636,-,-,-,-,-,-,-,-
20180206,-,-,-,7564,13202,18210,2928,761,1828,0,2243,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12572,-,-,-,-,-,-,-,-
20180207,-,-,-,8781,12083,18066,3216,673,2526,0,3330,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14764,-,-,-,-,-,-,-,-
20180208,-,-,-,7375,17625,20986,2931,562,478,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10736,-,-,-,-,-,-,-,-
20180209,-,-,-,6718,8822,12358,2746,660,605,0,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10254,-,-,-,-,-,-,-,-
20180210,-,-,-,6666,4,4378,2468,754,742,0,4282,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11040,-,-,-,-,-,-,-,-
20180211,-,-,-,6926,11371,17410,2448,870,812,0,4018,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12965,-,-,-,-,-,-,-,-
20180212,-,-,-,6304,4341,9894,2743,590,0,0,4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11857,-,-,-,-,-,-,-,-
20180213,-,-,-,7148,12327,16802,2743,709,672,0,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11623,-,-,-,-,-,-,-,-
20180214,-,-,-,7284,14405,18709,2908,741,839,0,3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11588,-,-,-,-,-,-,-,-
