計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LDK・AC,2F寝室AC（娘部屋）,冷蔵庫,レンジ・台所電灯コンセン,洗濯機・浴室・和室・玄関,2F洋室電灯コンセント,未使用,2F洋室AC,1F和室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,9514,0,0,0,291,4484,1793,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9514,-,-,-,-,-,-,-,-
20171202,-,-,-,10413,0,0,0,285,4761,2037,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10413,-,-,-,-,-,-,-,-
20171203,-,-,-,9096,0,0,0,245,3494,1636,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9096,-,-,-,-,-,-,-,-
20171204,-,-,-,15778,0,0,0,530,6031,6874,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15778,-,-,-,-,-,-,-,-
20171205,-,-,-,12090,0,0,0,260,6259,2934,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,-,-,-,-,-,-,-,-
20171206,-,-,-,9077,0,0,0,433,4038,2194,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9077,-,-,-,-,-,-,-,-
20171207,-,-,-,14996,0,0,0,235,5196,5617,3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14996,-,-,-,-,-,-,-,-
20171208,-,-,-,12338,0,0,0,230,5731,1683,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12338,-,-,-,-,-,-,-,-
20171209,-,-,-,13970,0,0,0,214,5384,2730,4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13970,-,-,-,-,-,-,-,-
20171210,-,-,-,17236,0,0,0,632,4371,7164,4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17236,-,-,-,-,-,-,-,-
20171211,-,-,-,11891,0,0,0,414,5445,1662,3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11891,-,-,-,-,-,-,-,-
20171212,-,-,-,16182,0,0,0,319,5139,7940,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16182,-,-,-,-,-,-,-,-
20171213,-,-,-,10586,0,0,0,431,4979,2159,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10586,-,-,-,-,-,-,-,-
20171214,-,-,-,12213,0,0,0,271,4682,1692,4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12213,-,-,-,-,-,-,-,-
20171215,-,-,-,7976,0,0,0,429,3635,1509,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7976,-,-,-,-,-,-,-,-
20171216,-,-,-,17837,0,0,0,268,6375,7265,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17837,-,-,-,-,-,-,-,-
20171217,-,-,-,18250,0,0,0,310,4246,7844,5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18250,-,-,-,-,-,-,-,-
20171218,-,-,-,11133,0,0,0,240,4770,1654,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11133,-,-,-,-,-,-,-,-
20171219,-,-,-,13222,0,0,0,500,5786,2275,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13222,-,-,-,-,-,-,-,-
20171220,-,-,-,11577,0,0,0,479,4539,1973,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11577,-,-,-,-,-,-,-,-
20171221,-,-,-,13161,0,0,0,389,5651,1831,4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13161,-,-,-,-,-,-,-,-
20171222,-,-,-,11419,0,0,0,297,4566,1903,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11419,-,-,-,-,-,-,-,-
