計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・和室２,台所・和室・照明・電源,リビング玄関・照明・電源,エアコン・リビング,エアコン・和室１,ブレーカー６,未使用,エアコン・キッチン,ブレーカー8,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,10875,0,0,5578,4051,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10875,-,-,-,-,-,-,-,-
20171002,-,-,-,10587,0,0,5513,3897,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10587,-,-,-,-,-,-,-,-
20171003,-,-,-,10698,0,0,5645,3705,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10698,-,-,-,-,-,-,-,-
20171004,-,-,-,10753,0,0,5686,4085,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10753,-,-,-,-,-,-,-,-
20171005,-,-,-,10285,0,0,5280,3913,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10285,-,-,-,-,-,-,-,-
20171006,-,-,-,10608,0,0,5226,4208,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10608,-,-,-,-,-,-,-,-
20171007,-,-,-,11347,0,0,5994,4043,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11347,-,-,-,-,-,-,-,-
20171008,-,-,-,11378,0,0,6137,4169,0,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11378,-,-,-,-,-,-,-,-
20171009,-,-,-,11251,0,0,6136,3925,0,0,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11251,-,-,-,-,-,-,-,-
20171010,-,-,-,10342,0,0,5314,4075,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10342,-,-,-,-,-,-,-,-
20171011,-,-,-,11009,0,0,6046,3998,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11009,-,-,-,-,-,-,-,-
20171012,-,-,-,10690,0,0,5592,4152,0,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10690,-,-,-,-,-,-,-,-
20171013,-,-,-,11143,0,0,6219,3919,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11143,-,-,-,-,-,-,-,-
20171014,-,-,-,10336,0,0,5209,3742,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10336,-,-,-,-,-,-,-,-
20171015,-,-,-,10560,0,0,5027,4248,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10560,-,-,-,-,-,-,-,-
20171016,-,-,-,10210,0,0,5179,3806,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210,-,-,-,-,-,-,-,-
20171017,-,-,-,10109,0,0,4907,3721,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109,-,-,-,-,-,-,-,-
20171018,-,-,-,10936,0,0,5492,4047,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10936,-,-,-,-,-,-,-,-
20171019,-,-,-,10957,0,0,5455,4225,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10957,-,-,-,-,-,-,-,-
20171020,-,-,-,10921,0,0,5570,4039,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10921,-,-,-,-,-,-,-,-
20171021,-,-,-,10547,0,0,5066,3986,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10547,-,-,-,-,-,-,-,-
20171022,-,-,-,9832,0,0,4824,3825,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9832,-,-,-,-,-,-,-,-
20171023,-,-,-,11107,0,0,5566,4024,0,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11107,-,-,-,-,-,-,-,-
20171024,-,-,-,12546,0,0,7120,3825,0,0,0,0,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12546,-,-,-,-,-,-,-,-
20171025,-,-,-,10988,0,0,5398,4058,0,0,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10988,-,-,-,-,-,-,-,-
20171026,-,-,-,12429,0,0,6453,4099,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12429,-,-,-,-,-,-,-,-
20171027,-,-,-,11805,0,0,5948,4334,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11805,-,-,-,-,-,-,-,-
20171028,-,-,-,11439,0,0,5716,4194,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11439,-,-,-,-,-,-,-,-
20171029,-,-,-,11514,0,0,5913,4268,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11514,-,-,-,-,-,-,-,-
20171030,-,-,-,12237,0,0,5848,4560,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12237,-,-,-,-,-,-,-,-
20171031,-,-,-,11433,0,0,5669,4122,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11433,-,-,-,-,-,-,-,-
