計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,奥様寝室エアコン,冷蔵庫,リビングTV・照明,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,56924,0,13512,2714,10519,4292,5854,1421,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56924,-,-,-,-,-,-,-,-
20180202,-,-,-,66583,0,17501,1593,14863,4891,5555,2208,0,1158,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66583,-,-,-,-,-,-,-,-
20180203,-,-,-,62050,0,19164,2209,9151,9758,5870,1482,0,1381,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62050,-,-,-,-,-,-,-,-
20180204,-,-,-,75241,0,22842,1494,14057,7239,5587,2020,0,2929,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75241,-,-,-,-,-,-,-,-
20180205,-,-,-,75788,0,21892,2315,15543,7926,5638,1652,0,1672,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75788,-,-,-,-,-,-,-,-
20180206,-,-,-,73433,0,19196,2572,13289,7444,5540,5092,0,1825,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73433,-,-,-,-,-,-,-,-
20180207,-,-,-,69909,0,17534,2746,13105,7466,5692,1270,0,1517,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69909,-,-,-,-,-,-,-,-
20180208,-,-,-,67546,0,17919,2446,12874,6901,5777,1388,0,1666,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67546,-,-,-,-,-,-,-,-
20180209,-,-,-,62257,0,12275,2880,12222,7468,5701,1399,0,2310,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62257,-,-,-,-,-,-,-,-
20180210,-,-,-,61791,0,14789,2235,9737,3477,6630,3577,0,1286,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61791,-,-,-,-,-,-,-,-
