計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,奥様寝室エアコン,冷蔵庫,リビングTV・照明,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,73875,0,15254,4291,11175,7564,6208,8943,0,2183,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73875,-,-,-,-,-,-,-,-
20180102,-,-,-,61661,0,13400,1647,14622,4715,5607,2091,0,904,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61661,-,-,-,-,-,-,-,-
20180103,-,-,-,51826,0,10412,1244,12197,1757,5764,4278,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51826,-,-,-,-,-,-,-,-
20180104,-,-,-,63626,0,13563,3045,14727,4084,5860,2806,0,1860,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63626,-,-,-,-,-,-,-,-
20180105,-,-,-,47122,0,9247,2103,8384,5400,5782,993,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47122,-,-,-,-,-,-,-,-
20180106,-,-,-,52867,0,10947,2810,12106,1287,6026,2361,0,2331,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52867,-,-,-,-,-,-,-,-
20180107,-,-,-,75811,0,13063,2442,15795,3450,6472,11961,0,2495,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75811,-,-,-,-,-,-,-,-
20180108,-,-,-,53527,0,10047,3325,9483,1733,6270,2182,0,2023,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53527,-,-,-,-,-,-,-,-
20180109,-,-,-,52897,0,9392,4195,9544,5006,5978,2999,0,1726,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52897,-,-,-,-,-,-,-,-
20180110,-,-,-,65016,0,11969,2688,15841,7927,5694,1989,0,838,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65016,-,-,-,-,-,-,-,-
20180111,-,-,-,73839,0,17319,2384,14720,6842,5836,5575,0,1850,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73839,-,-,-,-,-,-,-,-
20180112,-,-,-,78933,0,19252,2386,14459,11279,5674,7431,0,1733,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78933,-,-,-,-,-,-,-,-
20180113,-,-,-,80290,0,19101,3240,13451,7307,5825,8285,0,2512,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80290,-,-,-,-,-,-,-,-
20180114,-,-,-,65134,0,15569,1461,10017,8653,5825,5120,0,2195,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65134,-,-,-,-,-,-,-,-
20180115,-,-,-,62851,0,11896,2068,11807,7383,5619,5123,0,1885,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62851,-,-,-,-,-,-,-,-
20180116,-,-,-,68957,0,13031,2878,12836,2864,6283,9628,0,1961,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68957,-,-,-,-,-,-,-,-
20180117,-,-,-,45723,0,8805,2523,7802,0,6180,3286,0,2318,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45723,-,-,-,-,-,-,-,-
20180118,-,-,-,49868,0,11946,1308,9106,2448,5948,2521,0,1354,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49868,-,-,-,-,-,-,-,-
20180119,-,-,-,42838,0,9127,2143,10171,69,5845,1664,0,1643,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42838,-,-,-,-,-,-,-,-
20180120,-,-,-,47633,0,10422,1238,11123,2296,5803,2170,0,1410,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47633,-,-,-,-,-,-,-,-
20180121,-,-,-,60931,0,15513,2201,11887,2528,6147,3068,0,2525,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60931,-,-,-,-,-,-,-,-
20180122,-,-,-,52655,0,9274,1590,9718,5966,5840,1250,0,1314,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52655,-,-,-,-,-,-,-,-
20180123,-,-,-,61869,0,12861,2260,14257,4263,5789,2835,0,1307,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61869,-,-,-,-,-,-,-,-
20180124,-,-,-,71901,0,18782,4051,12205,7715,5629,4577,0,1958,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71901,-,-,-,-,-,-,-,-
20180125,-,-,-,72617,0,19498,2352,14980,5211,5581,2735,0,1979,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72617,-,-,-,-,-,-,-,-
20180126,-,-,-,63352,0,18843,1553,10006,7009,5451,3062,0,1539,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63352,-,-,-,-,-,-,-,-
20180127,-,-,-,73246,0,22621,2917,13843,8323,5994,4211,0,949,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73246,-,-,-,-,-,-,-,-
20180128,-,-,-,71782,0,17909,1327,11269,10565,5539,1948,0,2239,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71782,-,-,-,-,-,-,-,-
20180129,-,-,-,64569,0,16383,2672,11229,8393,5730,1160,0,1092,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64569,-,-,-,-,-,-,-,-
20180130,-,-,-,68243,0,17761,2250,13769,5378,5688,1438,0,2213,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68243,-,-,-,-,-,-,-,-
20180131,-,-,-,69140,0,20388,2095,10616,8421,5739,1501,0,1931,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69140,-,-,-,-,-,-,-,-
