計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,和室TV・2F照明,主寝室エアコン,リビングエアコン,和室エアコン,未使用,電子レンジ・ガス炊飯器,未使用,LTV照明 冷蔵庫 洗濯,2Fエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,7362,0,165,0,0,0,1006,57,0,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7362,-,-,-,-,-,-,-,-
20180502,-,-,-,8909,0,503,0,0,0,1167,326,0,5790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8909,-,-,-,-,-,-,-,-
20180503,-,-,-,11677,0,1429,0,0,0,715,1061,0,7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11677,-,-,-,-,-,-,-,-
20180504,-,-,-,9746,0,1659,0,0,0,763,168,0,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9746,-,-,-,-,-,-,-,-
20180505,-,-,-,10706,0,2085,0,0,0,805,105,0,6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706,-,-,-,-,-,-,-,-
20180506,-,-,-,12489,0,2005,0,805,0,787,1223,0,6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12489,-,-,-,-,-,-,-,-
20180507,-,-,-,8529,0,1392,0,0,0,952,101,0,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8529,-,-,-,-,-,-,-,-
20180508,-,-,-,8134,0,232,0,0,0,862,80,0,5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8134,-,-,-,-,-,-,-,-
20180509,-,-,-,7614,0,2,0,0,0,559,15,0,5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7614,-,-,-,-,-,-,-,-
20180510,-,-,-,8121,0,17,0,0,0,652,334,0,5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8121,-,-,-,-,-,-,-,-
20180511,-,-,-,7642,0,267,0,0,0,749,145,0,5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7642,-,-,-,-,-,-,-,-
20180512,-,-,-,8257,0,183,0,0,0,933,290,0,5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8257,-,-,-,-,-,-,-,-
20180513,-,-,-,9142,0,925,0,0,0,878,534,0,5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9142,-,-,-,-,-,-,-,-
20180514,-,-,-,8370,0,0,0,0,0,1067,786,0,5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370,-,-,-,-,-,-,-,-
20180515,-,-,-,8875,0,777,0,178,0,984,246,0,5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8875,-,-,-,-,-,-,-,-
20180516,-,-,-,7805,0,1,0,39,0,988,64,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7805,-,-,-,-,-,-,-,-
