計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,1F照明,リビング照明,主寝室エアコン,リビングエアコン,冷蔵庫・洗濯機,リビングTV・電子レンジ,未使用,ユニットバス,１Ｆトイレ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,10201,0,334,14,0,1915,1601,2142,0,1,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10201,-,-,-,-,-,-,-,-
20180202,-,-,-,11764,0,552,0,0,2180,1470,3080,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11764,-,-,-,-,-,-,-,-
20180203,-,-,-,10864,0,575,28,0,1497,1540,3229,0,50,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10864,-,-,-,-,-,-,-,-
20180204,-,-,-,15777,0,458,0,0,3471,1484,4071,0,72,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15777,-,-,-,-,-,-,-,-
20180205,-,-,-,17214,0,238,1,0,4459,1447,3922,0,0,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17214,-,-,-,-,-,-,-,-
20180206,-,-,-,17358,0,456,0,0,4066,1417,4681,0,72,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17358,-,-,-,-,-,-,-,-
20180207,-,-,-,18273,0,555,0,0,4586,1566,4354,0,0,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18273,-,-,-,-,-,-,-,-
20180208,-,-,-,15180,0,543,18,0,3248,1540,4001,0,105,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15180,-,-,-,-,-,-,-,-
20180209,-,-,-,13922,0,327,9,0,3091,1467,3249,0,0,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13922,-,-,-,-,-,-,-,-
20180210,-,-,-,10676,0,355,12,0,1317,1585,3490,0,109,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10676,-,-,-,-,-,-,-,-
20180211,-,-,-,13832,0,539,17,0,2878,1567,3268,0,78,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13832,-,-,-,-,-,-,-,-
20180212,-,-,-,14416,0,241,1,0,3327,1451,3303,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14416,-,-,-,-,-,-,-,-
20180213,-,-,-,15376,0,534,1,0,3519,1509,3872,0,68,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15376,-,-,-,-,-,-,-,-
20180214,-,-,-,13075,0,372,0,0,2140,1947,3862,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13075,-,-,-,-,-,-,-,-
20180215,-,-,-,9935,0,464,8,0,756,1596,3714,0,91,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9935,-,-,-,-,-,-,-,-
20180216,-,-,-,13804,0,586,70,0,2687,1619,3380,0,100,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13804,-,-,-,-,-,-,-,-
20180217,-,-,-,13460,0,337,72,0,3073,1551,2818,0,0,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13460,-,-,-,-,-,-,-,-
20180218,-,-,-,14257,0,1523,175,0,2476,1590,3539,0,68,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14257,-,-,-,-,-,-,-,-
20180219,-,-,-,10480,0,720,11,0,1728,1589,2274,0,0,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10480,-,-,-,-,-,-,-,-
20180220,-,-,-,9401,0,465,70,0,1137,1667,2607,0,100,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9401,-,-,-,-,-,-,-,-
20180221,-,-,-,10249,0,281,6,0,1457,1655,2916,0,1,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10249,-,-,-,-,-,-,-,-
20180222,-,-,-,13290,0,373,20,0,2735,1702,3394,0,69,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13290,-,-,-,-,-,-,-,-
20180223,-,-,-,11032,0,414,25,0,1424,1603,3678,0,123,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11032,-,-,-,-,-,-,-,-
20180224,-,-,-,11834,0,435,7,0,2088,1571,3161,0,0,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11834,-,-,-,-,-,-,-,-
