計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LB AC TV 洗濯機,主寝室AC,冷蔵庫,リビング照明,洋室①　AC,食器乾燥機　レンジ,未使用,洋室②　AC,洋室②　照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018010400+0900,-,-,-,1597,0,26,621,25,21,75,0,0,307,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,-,-,-,-,-,-,-,-
2018010401+0900,-,-,-,1929,0,66,665,1,20,62,0,0,323,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,-,-,-,-,-,-,-,-
2018010402+0900,-,-,-,2165,0,20,654,26,21,89,0,0,302,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165,-,-,-,-,-,-,-,-
2018010403+0900,-,-,-,2134,0,79,644,0,20,82,0,0,305,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134,-,-,-,-,-,-,-,-
2018010404+0900,-,-,-,2198,0,292,634,27,21,198,165,0,299,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,-,-,-,-,-,-,-,-
2018010405+0900,-,-,-,2918,0,405,636,14,21,202,326,0,301,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,-,-,-,-,-,-,-,-
2018010406+0900,-,-,-,2631,0,388,578,10,22,224,132,0,301,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,-,-,-,-,-,-,-,-
2018010407+0900,-,-,-,2225,0,278,0,13,21,272,292,0,314,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,-,-,-,-,-,-,-,-
2018010408+0900,-,-,-,2141,0,134,0,18,22,242,304,0,338,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,-,-,-,-,-,-,-,-
2018010409+0900,-,-,-,2284,0,521,0,4,22,290,112,0,382,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,-,-,-,-,-,-,-,-
2018010410+0900,-,-,-,2043,0,1129,0,6,22,230,204,0,105,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,-,-,-,-,-,-,-,-
2018010411+0900,-,-,-,1668,0,1213,0,61,22,198,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,-,-,-,-,-,-,-,-
2018010412+0900,-,-,-,1700,0,1180,0,106,21,199,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,-,-,-,-,-,-,-,-
2018010413+0900,-,-,-,881,0,505,0,6,23,143,12,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,-,-,-,-,-,-,-,-
2018010414+0900,-,-,-,457,0,130,0,5,22,97,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,-,-,-,-,-,-,-,-
2018010415+0900,-,-,-,2303,0,1062,0,2,21,196,0,0,397,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,-,-,-,-,-,-,-,-
2018010416+0900,-,-,-,2920,0,782,15,41,21,273,78,0,638,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,-,-,-,-,-,-,-,-
2018010417+0900,-,-,-,2868,0,1032,0,6,21,251,138,0,462,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868,-,-,-,-,-,-,-,-
2018010418+0900,-,-,-,1600,0,730,0,34,20,347,190,0,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,-,-,-,-,-,-,-,-
2018010419+0900,-,-,-,1479,0,173,0,23,19,533,76,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,-,-,-,-,-,-,-,-
2018010420+0900,-,-,-,3984,0,413,1102,37,19,285,152,0,620,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984,-,-,-,-,-,-,-,-
2018010421+0900,-,-,-,2626,0,225,975,43,20,107,54,0,226,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,-,-,-,-,-,-,-,-
2018010422+0900,-,-,-,1747,0,218,549,47,21,66,0,0,298,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,-,-,-,-,-,-,-,-
2018010423+0900,-,-,-,2082,0,106,633,113,20,52,0,0,278,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,-,-,-,-,-,-,-,-
