計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LB AC TV 洗濯機,主寝室AC,冷蔵庫,リビング照明,洋室①　AC,食器乾燥機　レンジ,未使用,洋室②　AC,洋室②　照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201802210000+0900,-,-,-,1535,0,46,413,55,11,112,48,0,295,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,-,-,-,-,-,-,-,-
201802210030+0900,-,-,-,1489,0,61,372,10,11,120,72,0,273,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,-,-,-,-,-,-,-,-
201802210100+0900,-,-,-,1191,0,68,342,6,11,124,46,0,152,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,-,-,-,-,-,-,-,-
201802210130+0900,-,-,-,1242,0,61,344,22,11,122,76,0,159,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,-,-,-,-,-,-,-,-
201802210200+0900,-,-,-,1363,0,159,342,14,11,116,42,0,172,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,-,-,-,-,-,-,-,-
201802210230+0900,-,-,-,1371,0,191,310,1,11,73,74,0,183,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,-,-,-,-,-,-,-,-
201802210300+0900,-,-,-,1264,0,154,289,3,10,71,52,0,181,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,-,-,-,-,-,-,-,-
201802210330+0900,-,-,-,1413,0,194,293,19,10,76,64,0,214,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,-,-,-,-,-,-,-,-
201802210400+0900,-,-,-,1367,0,158,291,4,11,113,148,0,174,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,-,-,-,-,-,-,-,-
201802210430+0900,-,-,-,1500,0,231,317,8,10,124,166,0,166,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,-,-,-,-,-,-,-,-
