計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,エアコン・リビング,洋室１階・エアコン,冷蔵庫・ダイニング,ダイニング等・テレビ照明,リビング等蓄電池,未使用,2階洋室　エアコン,2階洋室寝室　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,22366,0,33,2541,2425,2739,1598,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22366,-,-,-,-,-,-,-,-
20180102,-,-,-,20530,0,27,0,1793,2421,2168,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20530,-,-,-,-,-,-,-,-
20180103,-,-,-,19344,0,33,0,1665,2518,1652,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19344,-,-,-,-,-,-,-,-
20180104,-,-,-,20957,0,0,0,2325,2624,2428,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20957,-,-,-,-,-,-,-,-
20180105,-,-,-,16398,0,37,0,1457,2615,2614,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16398,-,-,-,-,-,-,-,-
20180106,-,-,-,17525,0,29,0,1543,2451,2134,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17525,-,-,-,-,-,-,-,-
20180107,-,-,-,25938,0,32,5727,1610,2644,1707,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25938,-,-,-,-,-,-,-,-
20180108,-,-,-,18148,0,25,0,1375,2546,2640,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18148,-,-,-,-,-,-,-,-
20180109,-,-,-,17052,0,28,0,1454,2674,2198,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17052,-,-,-,-,-,-,-,-
20180110,-,-,-,21240,0,14,0,2477,2588,2490,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21240,-,-,-,-,-,-,-,-
20180111,-,-,-,21220,0,23,0,2311,2416,2276,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21220,-,-,-,-,-,-,-,-
20180112,-,-,-,23383,0,22,309,3080,2483,2263,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23383,-,-,-,-,-,-,-,-
20180113,-,-,-,21547,0,27,0,3241,2332,1429,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21547,-,-,-,-,-,-,-,-
20180114,-,-,-,21460,0,29,0,3253,2370,1955,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21460,-,-,-,-,-,-,-,-
20180115,-,-,-,21948,0,19,1572,2550,2511,2375,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21948,-,-,-,-,-,-,-,-
20180116,-,-,-,17631,0,21,0,1595,2449,1515,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17631,-,-,-,-,-,-,-,-
20180117,-,-,-,17052,0,19,0,836,2533,2441,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17052,-,-,-,-,-,-,-,-
20180118,-,-,-,15715,0,19,0,1072,2609,2369,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,-,-,-,-,-,-,-,-
20180119,-,-,-,15649,0,26,0,1543,2573,1592,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15649,-,-,-,-,-,-,-,-
20180120,-,-,-,14092,0,29,0,1385,2544,1210,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14092,-,-,-,-,-,-,-,-
20180121,-,-,-,18588,0,19,0,1950,2392,1833,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18588,-,-,-,-,-,-,-,-
20180122,-,-,-,17898,0,20,0,1240,2728,2520,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17898,-,-,-,-,-,-,-,-
20180123,-,-,-,22486,0,22,3813,1983,2565,2299,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22486,-,-,-,-,-,-,-,-
20180124,-,-,-,22028,0,25,1201,2354,2528,1751,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22028,-,-,-,-,-,-,-,-
20180125,-,-,-,25978,0,26,4330,1998,2457,2242,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25978,-,-,-,-,-,-,-,-
20180126,-,-,-,21814,0,20,1774,2272,2362,1552,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21814,-,-,-,-,-,-,-,-
20180127,-,-,-,20044,0,25,0,1933,2299,2324,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20044,-,-,-,-,-,-,-,-
20180128,-,-,-,19774,0,32,0,2285,2421,1477,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19774,-,-,-,-,-,-,-,-
