計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,エアコン・リビング,洋室１階・エアコン,冷蔵庫・ダイニング,ダイニング等・テレビ照明,リビング等蓄電池,未使用,2階洋室　エアコン,2階洋室寝室　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,11392,0,17,0,0,2795,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11392,-,-,-,-,-,-,-,-
20180502,-,-,-,11989,0,33,0,79,2855,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11989,-,-,-,-,-,-,-,-
20180503,-,-,-,13208,0,54,0,20,2913,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13208,-,-,-,-,-,-,-,-
20180504,-,-,-,12659,0,23,0,0,2951,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12659,-,-,-,-,-,-,-,-
20180505,-,-,-,12409,0,46,0,0,2774,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12409,-,-,-,-,-,-,-,-
20180506,-,-,-,13361,0,0,0,250,2744,1929,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13361,-,-,-,-,-,-,-,-
20180507,-,-,-,11288,0,27,0,0,2986,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11288,-,-,-,-,-,-,-,-
20180508,-,-,-,14155,0,24,0,227,2815,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14155,-,-,-,-,-,-,-,-
20180509,-,-,-,12765,0,17,0,0,2921,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12765,-,-,-,-,-,-,-,-
20180510,-,-,-,11040,0,19,0,0,3026,1904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11040,-,-,-,-,-,-,-,-
20180511,-,-,-,11090,0,16,0,0,2963,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11090,-,-,-,-,-,-,-,-
20180512,-,-,-,11048,0,35,0,0,2800,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11048,-,-,-,-,-,-,-,-
20180513,-,-,-,10431,0,15,0,0,3039,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10431,-,-,-,-,-,-,-,-
20180514,-,-,-,10355,0,21,0,0,3087,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10355,-,-,-,-,-,-,-,-
20180515,-,-,-,9598,0,16,0,0,3133,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9598,-,-,-,-,-,-,-,-
20180516,-,-,-,10065,0,15,0,0,3273,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10065,-,-,-,-,-,-,-,-
20180517,-,-,-,10549,0,17,0,161,3338,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10549,-,-,-,-,-,-,-,-
20180518,-,-,-,11594,0,16,515,0,3407,1696,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11594,-,-,-,-,-,-,-,-
20180519,-,-,-,10580,0,17,0,0,2938,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10580,-,-,-,-,-,-,-,-
20180520,-,-,-,9215,0,30,0,0,3012,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9215,-,-,-,-,-,-,-,-
20180521,-,-,-,10589,0,23,0,0,3383,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10589,-,-,-,-,-,-,-,-
20180522,-,-,-,10909,0,19,0,0,3239,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10909,-,-,-,-,-,-,-,-
20180523,-,-,-,10876,0,17,0,0,3370,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10876,-,-,-,-,-,-,-,-
20180524,-,-,-,9748,0,22,0,0,3141,1788,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9748,-,-,-,-,-,-,-,-
20180525,-,-,-,10665,0,19,0,0,3129,1777,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10665,-,-,-,-,-,-,-,-
20180526,-,-,-,12967,0,16,238,0,3658,1280,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12967,-,-,-,-,-,-,-,-
20180527,-,-,-,11286,0,31,0,11,3055,1476,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11286,-,-,-,-,-,-,-,-
20180528,-,-,-,11625,0,16,0,0,3405,2144,59,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11625,-,-,-,-,-,-,-,-
20180529,-,-,-,11078,0,18,0,0,3438,1887,103,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11078,-,-,-,-,-,-,-,-
20180530,-,-,-,12438,0,18,0,0,3510,2119,283,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12438,-,-,-,-,-,-,-,-
20180531,-,-,-,11830,0,15,0,0,3516,1744,60,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11830,-,-,-,-,-,-,-,-
