計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,主寝室AC・200V,キッチンAC,冷蔵庫,食洗機,洗濯機,未使用,電子レンジ,寝室・キッチン電灯,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,21792,7026,572,0,0,2970,867,488,0,150,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14766,-,-,-,-,-,-,-,-
20171102,-,-,-,12711,4740,553,0,0,3079,884,91,0,21,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7971,-,-,-,-,-,-,-,-
20171103,-,-,-,13808,6375,568,0,0,3257,858,95,0,102,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7433,-,-,-,-,-,-,-,-
20171104,-,-,-,26744,4882,607,0,0,3051,844,86,0,170,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21862,-,-,-,-,-,-,-,-
20171105,-,-,-,44853,6625,611,968,0,2868,1011,513,0,263,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38228,-,-,-,-,-,-,-,-
20171106,-,-,-,28833,7185,562,447,0,3080,7,1326,0,48,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21648,-,-,-,-,-,-,-,-
20171107,-,-,-,31690,1248,590,86,0,3085,853,0,0,156,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30442,-,-,-,-,-,-,-,-
20171108,-,-,-,25675,42,617,0,0,3336,842,90,0,81,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25633,-,-,-,-,-,-,-,-
20171109,-,-,-,19688,5572,588,234,0,3138,87,85,0,131,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14116,-,-,-,-,-,-,-,-
20171110,-,-,-,25117,5225,565,1269,0,3042,880,169,0,128,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19892,-,-,-,-,-,-,-,-
20171111,-,-,-,32252,7579,616,0,0,3226,934,261,0,167,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24673,-,-,-,-,-,-,-,-
20171112,-,-,-,38965,3963,621,957,0,3003,910,1217,0,266,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35002,-,-,-,-,-,-,-,-
20171113,-,-,-,36231,1490,623,1035,0,2935,885,91,0,90,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34741,-,-,-,-,-,-,-,-
20171114,-,-,-,29511,2994,620,245,0,3081,896,86,0,179,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26517,-,-,-,-,-,-,-,-
20171115,-,-,-,35302,6269,600,0,0,3007,906,73,0,140,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29033,-,-,-,-,-,-,-,-
20171116,-,-,-,50828,5386,639,0,0,2929,958,0,0,118,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45442,-,-,-,-,-,-,-,-
20171117,-,-,-,78930,0,655,3956,0,2762,884,131,0,98,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78930,-,-,-,-,-,-,-,-
