計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IH,エアコン,未使用,エアコン,リビング電灯,エコキュート？,未使用,エアコン,エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,19704,0,1843,0,3331,0,7964,18770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19704,-,-,107,-,-,-,-,-
20180502,-,-,-,17069,0,1143,0,1600,0,7839,18526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17069,-,-,327,-,-,-,-,-
20180503,-,-,-,19315,0,923,0,3273,0,6676,20328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19315,-,-,572,-,-,-,-,-
20180504,-,-,-,23644,0,427,3415,4890,0,7386,19458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23644,-,-,688,-,-,-,-,-
20180505,-,-,-,18907,0,930,1005,3014,411,5831,18458,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18907,-,-,159,-,-,-,-,-
20180506,-,-,-,17328,0,781,0,3353,0,6566,17421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17328,-,-,614,-,-,-,-,-
20180507,-,-,-,15443,0,189,0,2528,0,6483,16757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15443,-,-,55,-,-,-,-,-
20180508,-,-,-,14379,0,64,0,2387,0,5646,15192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14379,-,-,518,-,-,-,-,-
20180509,-,-,-,16900,0,1159,0,3623,0,5111,16504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,-,-,539,-,-,-,-,-
20180510,-,-,-,17680,0,1158,0,3425,0,5105,18714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17680,-,-,135,-,-,-,-,-
