計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LDKエアコン,主寝室エアコン,キッチン,リビング,電子レンジ,洗濯機・ウォシュレット,未使用,洋室,浴室乾燥機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,11155,0,4190,0,1284,3380,587,426,0,535,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11155,-,-,-,-,-,-,-,-
20180302,-,-,-,9787,0,3587,0,943,2928,425,682,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9787,-,-,-,-,-,-,-,-
20180303,-,-,-,8902,0,2988,0,776,2644,111,494,0,189,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8902,-,-,-,-,-,-,-,-
20180304,-,-,-,6856,0,246,0,994,3105,350,626,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6856,-,-,-,-,-,-,-,-
20180305,-,-,-,6597,0,0,0,1555,2781,333,491,0,572,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6597,-,-,-,-,-,-,-,-
20180306,-,-,-,7975,0,1645,0,1226,3333,430,369,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7975,-,-,-,-,-,-,-,-
20180307,-,-,-,6947,0,1754,0,829,2367,323,461,0,417,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6947,-,-,-,-,-,-,-,-
20180308,-,-,-,10001,0,3426,0,1306,3011,455,443,0,447,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001,-,-,-,-,-,-,-,-
20180309,-,-,-,10633,0,5134,0,743,2718,323,503,0,354,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10633,-,-,-,-,-,-,-,-
20180310,-,-,-,6396,0,2221,0,426,1748,84,270,0,253,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6396,-,-,-,-,-,-,-,-
20180311,-,-,-,9056,0,1990,0,423,4490,112,519,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9056,-,-,-,-,-,-,-,-
20180312,-,-,-,10022,0,1491,0,1130,5164,366,467,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022,-,-,-,-,-,-,-,-
20180313,-,-,-,10823,0,2046,0,1400,4734,649,435,0,430,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10823,-,-,-,-,-,-,-,-
20180314,-,-,-,8446,0,690,0,1666,3973,423,310,0,443,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8446,-,-,-,-,-,-,-,-
20180315,-,-,-,9045,0,602,0,1767,4482,444,498,0,297,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9045,-,-,-,-,-,-,-,-
20180316,-,-,-,8804,0,2065,0,1516,3060,490,330,0,504,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8804,-,-,-,-,-,-,-,-
20180317,-,-,-,5543,0,0,0,337,2173,438,482,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5543,-,-,-,-,-,-,-,-
20180318,-,-,-,7086,0,0,0,594,3595,273,572,0,293,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7086,-,-,-,-,-,-,-,-
20180319,-,-,-,8256,0,0,0,1318,4740,372,372,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8256,-,-,-,-,-,-,-,-
20180320,-,-,-,8639,0,0,0,1029,4936,512,506,0,575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639,-,-,-,-,-,-,-,-
20180321,-,-,-,15611,0,5518,0,1104,5475,427,482,0,833,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15611,-,-,-,-,-,-,-,-
20180322,-,-,-,11461,0,3200,0,913,4916,408,482,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11461,-,-,-,-,-,-,-,-
20180323,-,-,-,9454,0,1961,0,1170,4204,311,609,0,57,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9454,-,-,-,-,-,-,-,-
20180324,-,-,-,8905,0,2563,0,841,3683,292,376,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8905,-,-,-,-,-,-,-,-
