計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LDKエアコン,主寝室エアコン,キッチン,リビング,電子レンジ,洗濯機・ウォシュレット,未使用,洋室,浴室乾燥機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,5860,0,0,0,1880,2211,550,314,0,223,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5860,-,-,-,-,-,-,-,-
20180502,-,-,-,7022,0,0,0,1897,3127,593,362,0,293,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7022,-,-,-,-,-,-,-,-
20180503,-,-,-,4341,0,0,0,1439,1819,0,184,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341,-,-,-,-,-,-,-,-
20180504,-,-,-,4185,0,0,0,981,2073,110,246,0,203,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4185,-,-,-,-,-,-,-,-
20180505,-,-,-,5930,0,0,0,1615,2766,405,488,0,117,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5930,-,-,-,-,-,-,-,-
20180506,-,-,-,8034,0,0,0,2152,3772,244,222,0,518,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,-,-,-,-,-,-,-,-
20180507,-,-,-,6262,0,0,0,1753,2923,473,311,0,175,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6262,-,-,-,-,-,-,-,-
20180508,-,-,-,6614,0,0,0,1908,2347,832,351,0,275,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6614,-,-,-,-,-,-,-,-
20180509,-,-,-,5515,0,0,0,1267,2584,157,462,0,141,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5515,-,-,-,-,-,-,-,-
20180510,-,-,-,5640,0,0,0,1399,2261,512,333,0,319,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,-,-,-,-,-,-,-,-
20180511,-,-,-,6096,0,0,0,1476,2904,406,385,0,123,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6096,-,-,-,-,-,-,-,-
20180512,-,-,-,5214,0,0,0,1559,2264,0,412,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5214,-,-,-,-,-,-,-,-
20180513,-,-,-,5709,0,0,0,1795,2700,34,315,0,272,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5709,-,-,-,-,-,-,-,-
20180514,-,-,-,5721,0,0,0,1969,2521,360,112,0,196,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5721,-,-,-,-,-,-,-,-
20180515,-,-,-,5841,0,0,0,1988,2576,325,311,0,134,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5841,-,-,-,-,-,-,-,-
20180516,-,-,-,6762,0,615,200,2225,2144,368,199,0,158,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6762,-,-,-,-,-,-,-,-
20180517,-,-,-,6671,0,616,194,2395,1963,270,128,0,160,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6671,-,-,-,-,-,-,-,-
20180518,-,-,-,4826,0,0,177,1888,1753,162,151,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4826,-,-,-,-,-,-,-,-
20180519,-,-,-,5696,0,0,0,1716,2948,47,207,0,56,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5696,-,-,-,-,-,-,-,-
20180520,-,-,-,6604,0,0,0,1792,3702,0,293,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6604,-,-,-,-,-,-,-,-
20180521,-,-,-,5616,0,0,0,2228,2343,301,93,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5616,-,-,-,-,-,-,-,-
20180522,-,-,-,6215,0,0,0,2333,2831,99,305,0,122,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6215,-,-,-,-,-,-,-,-
20180523,-,-,-,6050,0,0,0,2104,2354,500,229,0,416,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,-,-,-,-,-,-,-,-
