計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,主寝室AC,冷蔵庫,LDK電灯コンセント,洗濯機,2F洋室AC,未使用,2F寝室電灯コンセント,浄化槽ファン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,9288,0,0,0,229,2943,951,30,0,722,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288,-,-,-,-,-,-,-,-
20171202,-,-,-,9271,0,0,0,226,2781,952,70,0,635,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9271,-,-,-,-,-,-,-,-
20171203,-,-,-,8996,0,0,0,227,2792,795,38,0,671,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8996,-,-,-,-,-,-,-,-
20171204,-,-,-,9070,0,0,0,223,2871,886,74,0,703,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9070,-,-,-,-,-,-,-,-
20171205,-,-,-,8956,0,0,0,190,2965,761,124,0,580,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,-,-,-,-,-,-,-,-
20171206,-,-,-,9326,0,0,0,186,3211,1006,66,0,597,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9326,-,-,-,-,-,-,-,-
20171207,-,-,-,9939,0,0,0,258,3510,1067,88,0,560,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9939,-,-,-,-,-,-,-,-
20171208,-,-,-,9534,0,0,0,250,3207,1109,26,0,477,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9534,-,-,-,-,-,-,-,-
20171209,-,-,-,9138,0,0,0,345,2744,1000,47,0,566,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9138,-,-,-,-,-,-,-,-
20171210,-,-,-,9499,0,0,0,252,3236,1090,27,0,579,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9499,-,-,-,-,-,-,-,-
20171211,-,-,-,9789,0,0,0,216,3111,1104,62,0,590,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9789,-,-,-,-,-,-,-,-
20171212,-,-,-,9664,0,0,0,185,3523,959,26,0,495,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9664,-,-,-,-,-,-,-,-
20171213,-,-,-,9409,0,0,0,181,3467,1057,52,0,382,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9409,-,-,-,-,-,-,-,-
20171214,-,-,-,8899,0,0,0,198,3016,891,32,0,441,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899,-,-,-,-,-,-,-,-
20171215,-,-,-,9113,0,0,0,207,2722,970,93,0,606,3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9113,-,-,-,-,-,-,-,-
20171216,-,-,-,9098,0,0,0,188,2728,916,28,0,662,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9098,-,-,-,-,-,-,-,-
20171217,-,-,-,8802,0,0,0,176,2898,825,32,0,468,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8802,-,-,-,-,-,-,-,-
20171218,-,-,-,10360,0,0,0,171,4276,1104,64,0,495,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10360,-,-,-,-,-,-,-,-
20171219,-,-,-,9821,0,0,0,198,3656,1067,39,0,581,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9821,-,-,-,-,-,-,-,-
20171220,-,-,-,9416,0,0,0,325,3222,1107,40,0,410,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9416,-,-,-,-,-,-,-,-
20171221,-,-,-,10023,0,0,0,256,3513,1105,109,0,582,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10023,-,-,-,-,-,-,-,-
20171222,-,-,-,9893,0,0,0,195,3610,1069,45,0,577,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9893,-,-,-,-,-,-,-,-
20171223,-,-,-,10583,0,1816,0,348,2560,969,37,0,559,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10583,-,-,-,-,-,-,-,-
