計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器乾燥機冷蔵庫,未使用,未使用,未使用,エアコン・リビング,エアコン・和室,未使用,リビング・照明・テレビ,和室玄関ローカ照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,10423,0,3228,0,0,0,0,0,0,7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10423,-,-,-,-,-,-,-,-
20180302,-,-,-,12572,0,3940,0,0,0,0,0,0,8432,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12572,-,-,-,-,-,-,-,-
20180303,-,-,-,12937,0,4120,0,0,0,0,0,0,8584,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12937,-,-,-,-,-,-,-,-
20180304,-,-,-,10940,0,4244,0,0,0,0,0,0,6485,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10940,-,-,-,-,-,-,-,-
20180305,-,-,-,8681,0,3860,0,0,0,0,0,0,4386,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8681,-,-,-,-,-,-,-,-
20180306,-,-,-,9153,0,3440,0,0,0,0,0,0,5499,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9153,-,-,-,-,-,-,-,-
20180307,-,-,-,11599,0,3989,0,0,0,0,0,0,7242,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11599,-,-,-,-,-,-,-,-
20180308,-,-,-,9389,0,2678,0,0,0,0,0,0,6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9389,-,-,-,-,-,-,-,-
20180309,-,-,-,10600,0,3109,0,0,0,0,0,0,7256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,-,-,-,-,-,-,-,-
20180310,-,-,-,9946,0,3656,0,0,0,0,0,0,6040,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9946,-,-,-,-,-,-,-,-
20180311,-,-,-,8934,0,3258,0,0,0,0,0,0,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8934,-,-,-,-,-,-,-,-
20180312,-,-,-,8627,0,3333,0,0,0,0,0,0,5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8627,-,-,-,-,-,-,-,-
20180313,-,-,-,10355,0,3401,0,0,0,0,0,0,6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10355,-,-,-,-,-,-,-,-
20180314,-,-,-,8758,0,3097,0,0,0,0,0,0,5484,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8758,-,-,-,-,-,-,-,-
20180315,-,-,-,9784,0,4063,0,0,0,0,0,0,5567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9784,-,-,-,-,-,-,-,-
20180316,-,-,-,11021,0,3413,0,0,0,0,0,0,7422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11021,-,-,-,-,-,-,-,-
20180317,-,-,-,10720,0,3556,0,0,0,0,0,0,6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10720,-,-,-,-,-,-,-,-
20180318,-,-,-,10754,0,3444,0,0,0,0,0,0,7129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10754,-,-,-,-,-,-,-,-
20180319,-,-,-,8505,0,3910,0,0,0,0,0,0,4428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8505,-,-,-,-,-,-,-,-
20180320,-,-,-,8720,0,2374,0,0,0,0,0,0,6148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8720,-,-,-,-,-,-,-,-
20180321,-,-,-,8861,0,3369,0,0,0,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8861,-,-,-,-,-,-,-,-
20180322,-,-,-,11125,0,3620,0,0,0,0,0,0,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11125,-,-,-,-,-,-,-,-
20180323,-,-,-,10159,0,3603,0,0,0,0,0,0,6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10159,-,-,-,-,-,-,-,-
20180324,-,-,-,10348,0,3562,0,0,0,0,0,0,6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10348,-,-,-,-,-,-,-,-
20180325,-,-,-,8956,0,3374,0,0,0,0,0,0,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,-,-,-,-,-,-,-,-
20180326,-,-,-,8755,0,2874,0,0,0,0,0,0,5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8755,-,-,-,-,-,-,-,-
20180327,-,-,-,7880,0,2876,0,0,0,0,0,0,4841,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7880,-,-,-,-,-,-,-,-
20180328,-,-,-,9318,0,3409,0,0,0,0,0,0,5748,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9318,-,-,-,-,-,-,-,-
20180329,-,-,-,6820,0,2901,0,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6820,-,-,-,-,-,-,-,-
20180330,-,-,-,9826,0,3688,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9826,-,-,-,-,-,-,-,-
20180331,-,-,-,9898,0,3656,0,0,0,0,0,0,6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9898,-,-,-,-,-,-,-,-
