計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,和室AC,冷蔵庫①新,冷蔵庫②旧・電子レンジ,居間TV・キッチン電灯コ,洗濯機,未使用,和室電灯コンセント・TV,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,8331,0,0,0,197,1945,4613,130,0,714,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8331,-,-,-,-,-,-,-,-
20171102,-,-,-,7797,0,0,0,169,1932,4295,73,0,740,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7797,-,-,-,-,-,-,-,-
20171103,-,-,-,7734,0,0,0,157,1956,4068,0,0,796,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734,-,-,-,-,-,-,-,-
20171104,-,-,-,8219,0,0,0,189,2126,4450,0,0,646,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8219,-,-,-,-,-,-,-,-
20171105,-,-,-,8570,0,40,0,234,1814,4849,133,0,609,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8570,-,-,-,-,-,-,-,-
20171106,-,-,-,10172,0,0,0,216,1833,6690,160,0,638,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10172,-,-,-,-,-,-,-,-
20171107,-,-,-,8708,0,0,0,185,2118,5090,71,0,620,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8708,-,-,-,-,-,-,-,-
20171108,-,-,-,9759,0,0,0,157,2205,5962,42,0,733,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9759,-,-,-,-,-,-,-,-
20171109,-,-,-,7829,0,0,0,187,1810,4209,199,0,684,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7829,-,-,-,-,-,-,-,-
20171110,-,-,-,7997,0,0,0,195,2288,4080,86,0,745,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7997,-,-,-,-,-,-,-,-
