計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,特定1,特定2,特定3,特定4,キッチン・冷蔵庫、テレビ,リビング廊下・照明,未使用,照明・洋室,照明・トイレ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,4789,0,0,0,0,0,3804,1651,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4789,-,-,-,-,-,-,-,-
20180602,-,-,-,6102,0,0,0,0,0,3098,4261,0,158,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6102,-,-,-,-,-,-,-,-
20180603,-,-,-,6033,0,0,0,0,0,5770,1,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6033,-,-,-,-,-,-,-,-
20180604,-,-,-,5121,0,0,0,0,0,5033,0,0,5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5121,-,-,-,-,-,-,-,-
20180605,-,-,-,7046,0,0,0,0,0,6343,6,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7046,-,-,-,-,-,-,-,-
20180606,-,-,-,6111,0,0,0,0,0,5323,968,0,11,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111,-,-,-,-,-,-,-,-
20180607,-,-,-,7108,0,0,0,0,0,5451,1358,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7108,-,-,-,-,-,-,-,-
20180608,-,-,-,6146,0,0,0,0,0,5158,794,0,53,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146,-,-,-,-,-,-,-,-
20180609,-,-,-,7303,0,0,0,0,0,5758,1217,0,69,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7303,-,-,-,-,-,-,-,-
20180610,-,-,-,9346,0,0,0,0,0,6897,2453,0,6,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9346,-,-,-,-,-,-,-,-
20180611,-,-,-,5923,0,0,0,0,0,5291,1,0,1,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5923,-,-,-,-,-,-,-,-
20180612,-,-,-,6545,0,0,0,0,0,6059,0,0,14,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545,-,-,-,-,-,-,-,-
20180613,-,-,-,9966,0,0,0,0,0,6839,3483,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9966,-,-,-,-,-,-,-,-
20180614,-,-,-,7737,0,0,0,0,0,7271,0,0,11,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7737,-,-,-,-,-,-,-,-
20180615,-,-,-,7249,0,0,0,0,0,5208,2616,0,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249,-,-,-,-,-,-,-,-
20180616,-,-,-,5440,0,0,0,0,0,4668,1317,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5440,-,-,-,-,-,-,-,-
20180617,-,-,-,7943,0,0,0,0,0,6209,1595,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7943,-,-,-,-,-,-,-,-
20180618,-,-,-,6272,0,0,0,0,0,5315,3,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6272,-,-,-,-,-,-,-,-
20180619,-,-,-,6003,0,0,0,0,0,5229,3,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6003,-,-,-,-,-,-,-,-
20180620,-,-,-,7922,0,0,0,0,0,5980,1573,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7922,-,-,-,-,-,-,-,-
20180621,-,-,-,8399,0,0,0,0,0,6642,1422,0,55,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8399,-,-,-,-,-,-,-,-
20180622,-,-,-,6570,0,0,0,0,0,5735,1151,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6570,-,-,-,-,-,-,-,-
20180623,-,-,-,6120,0,0,0,0,0,5773,2,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,-,-,-,-,-,-,-,-
20180624,-,-,-,6598,0,0,0,0,0,5199,739,0,1,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6598,-,-,-,-,-,-,-,-
20180625,-,-,-,4862,0,0,0,0,0,4315,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862,-,-,-,-,-,-,-,-
20180626,-,-,-,5915,0,0,0,0,0,5733,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,-,-,-,-,-,-,-,-
20180627,-,-,-,7125,0,0,0,0,0,5903,1532,0,42,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7125,-,-,-,-,-,-,-,-
20180628,-,-,-,8631,0,0,0,0,0,7626,4,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8631,-,-,-,-,-,-,-,-
20180629,-,-,-,6791,0,0,0,0,0,5686,1037,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6791,-,-,-,-,-,-,-,-
20180630,-,-,-,8735,0,0,0,0,0,5575,3922,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
