計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,主寝室AC,キッチンAC,冷蔵庫・キッチン電灯コン,洗濯機・居間TV電灯コン,未使用,2F電灯コンセント,井戸ポンプ・ボイラー,無効1,無効2,無効3,無効4,無効5,無効6,無効7,無効8,無効9,無効10,無効11,無効12,無効13,無効14,無効15,無効16,無効17,無効18,無効19,無効20,無効21,無効22,無効23,無効24,無効25,無効26,無効27,無効28,無効29,無効30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,16414,0,0,664,0,0,3207,2062,0,1467,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16414,-,-,-,-,-,-,-,-
20180302,-,-,-,16966,0,0,1087,0,0,2660,2135,0,1470,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16966,-,-,-,-,-,-,-,-
20180303,-,-,-,15835,0,0,1259,0,0,2613,1806,0,1567,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15835,-,-,-,-,-,-,-,-
20180304,-,-,-,14367,0,0,539,0,0,2676,2175,0,1498,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14367,-,-,-,-,-,-,-,-
20180305,-,-,-,16569,0,0,785,0,0,3165,2070,0,1376,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16569,-,-,-,-,-,-,-,-
20180306,-,-,-,16761,0,0,1343,0,0,2906,2002,0,1418,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,-,-,-,-,-,-,-,-
20180307,-,-,-,13005,0,0,886,0,0,2746,1963,0,1487,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13005,-,-,-,-,-,-,-,-
20180308,-,-,-,17999,0,0,1055,0,0,2721,2215,0,1341,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17999,-,-,-,-,-,-,-,-
20180309,-,-,-,20290,0,0,1455,0,0,2480,3343,0,1469,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20290,-,-,-,-,-,-,-,-
20180310,-,-,-,10400,0,0,702,0,0,2187,1450,0,1292,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,-,-,-,-,-,-,-,-
