計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン・食洗機,リビングTV1・2,リビング照明,冷蔵庫,妹部屋エアコン,未使用,息子部屋エアコン,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,18304,0,0,0,7801,864,2476,2222,0,806,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18304,-,-,-,-,-,-,-,-
20180102,-,-,-,21626,0,0,0,6396,317,2375,6452,0,1496,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21626,-,-,-,-,-,-,-,-
20180103,-,-,-,22823,0,0,0,8010,683,2573,4575,0,2308,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22823,-,-,-,-,-,-,-,-
20180104,-,-,-,19418,0,0,0,6911,619,2555,4068,0,815,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19418,-,-,-,-,-,-,-,-
20180105,-,-,-,18087,0,0,0,5726,442,2702,3230,0,1582,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18087,-,-,-,-,-,-,-,-
20180106,-,-,-,17340,0,0,0,6677,613,2490,1707,0,1100,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340,-,-,-,-,-,-,-,-
20180107,-,-,-,25226,0,2457,0,8380,662,2648,4465,0,1648,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25226,-,-,-,-,-,-,-,-
20180108,-,-,-,24193,0,785,0,7522,819,2669,4534,0,3146,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24193,-,-,-,-,-,-,-,-
20180109,-,-,-,16106,0,0,0,5723,405,2385,2546,0,265,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,-,-,-,-,-,-,-,-
20180110,-,-,-,18902,0,0,0,4877,393,2301,4985,0,1124,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18902,-,-,-,-,-,-,-,-
20180111,-,-,-,25613,0,3334,0,5318,299,2308,8912,0,826,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25613,-,-,-,-,-,-,-,-
20180112,-,-,-,23345,0,3099,0,5039,362,2067,6580,0,1413,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23345,-,-,-,-,-,-,-,-
20180113,-,-,-,19864,0,0,0,6224,428,2383,5342,0,1448,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19864,-,-,-,-,-,-,-,-
20180114,-,-,-,17913,0,1280,0,5511,387,2141,3127,0,2024,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17913,-,-,-,-,-,-,-,-
20180115,-,-,-,17009,0,0,0,5185,338,2135,3285,0,1647,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17009,-,-,-,-,-,-,-,-
20180116,-,-,-,18008,0,0,0,4807,459,2148,4544,0,903,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18008,-,-,-,-,-,-,-,-
20180117,-,-,-,17066,0,0,0,5260,392,2352,3889,0,516,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17066,-,-,-,-,-,-,-,-
20180118,-,-,-,14043,0,0,0,5030,418,2187,1002,0,850,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14043,-,-,-,-,-,-,-,-
20180119,-,-,-,18218,0,0,0,6276,457,1937,4339,0,957,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18218,-,-,-,-,-,-,-,-
20180120,-,-,-,17161,0,0,0,6267,611,2456,2564,0,808,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17161,-,-,-,-,-,-,-,-
20180121,-,-,-,18985,0,0,0,7635,740,2148,1772,0,2508,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18985,-,-,-,-,-,-,-,-
20180122,-,-,-,16174,0,0,0,4653,380,2070,3488,0,1144,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16174,-,-,-,-,-,-,-,-
20180123,-,-,-,17370,0,0,0,5457,324,2276,2694,0,1788,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17370,-,-,-,-,-,-,-,-
20180124,-,-,-,14898,0,0,0,5571,358,2058,1156,0,1483,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14898,-,-,-,-,-,-,-,-
20180125,-,-,-,15532,0,0,0,5732,374,1931,2497,0,1582,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15532,-,-,-,-,-,-,-,-
20180126,-,-,-,15858,0,0,0,5179,156,2412,2954,0,1147,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15858,-,-,-,-,-,-,-,-
20180127,-,-,-,19317,0,0,0,6892,384,2577,1394,0,2523,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19317,-,-,-,-,-,-,-,-
20180128,-,-,-,26367,0,0,0,9754,968,2787,6214,0,2341,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26367,-,-,-,-,-,-,-,-
20180129,-,-,-,21664,0,2085,0,4986,496,1775,4620,0,3330,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21664,-,-,-,-,-,-,-,-
20180130,-,-,-,18995,0,2567,0,6347,504,2111,1235,0,2353,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18995,-,-,-,-,-,-,-,-
20180131,-,-,-,20224,0,2935,0,5698,443,1796,3304,0,1569,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20224,-,-,-,-,-,-,-,-
