計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン・食洗機,リビングTV1・2,リビング照明,冷蔵庫,妹部屋エアコン,未使用,息子部屋エアコン,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,15375,0,621,0,6000,508,2458,1734,0,588,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15375,-,-,-,-,-,-,-,-
20180302,-,-,-,17669,0,0,0,5695,674,2896,2897,0,1438,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17669,-,-,-,-,-,-,-,-
20180303,-,-,-,16457,0,0,0,6157,363,1631,1684,0,2873,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16457,-,-,-,-,-,-,-,-
20180304,-,-,-,15822,0,0,0,7928,588,2075,1278,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15822,-,-,-,-,-,-,-,-
20180305,-,-,-,14890,0,2630,0,5042,740,2786,14,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14890,-,-,-,-,-,-,-,-
20180306,-,-,-,12370,0,0,0,5286,432,1979,1,0,822,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12370,-,-,-,-,-,-,-,-
20180307,-,-,-,14713,0,0,0,5467,537,2551,1040,0,805,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14713,-,-,-,-,-,-,-,-
20180308,-,-,-,19468,0,1017,0,5560,338,2757,4651,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19468,-,-,-,-,-,-,-,-
20180309,-,-,-,22656,0,0,0,6056,517,2801,7090,0,830,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22656,-,-,-,-,-,-,-,-
20180310,-,-,-,11469,0,0,0,5443,314,1890,364,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11469,-,-,-,-,-,-,-,-
20180311,-,-,-,14180,0,0,0,8037,272,2189,0,0,811,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14180,-,-,-,-,-,-,-,-
20180312,-,-,-,14051,0,0,0,5682,328,2749,63,0,881,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14051,-,-,-,-,-,-,-,-
20180313,-,-,-,17586,0,0,0,6854,709,2592,2009,0,567,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17586,-,-,-,-,-,-,-,-
20180314,-,-,-,14045,0,0,0,5323,403,2405,1509,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14045,-,-,-,-,-,-,-,-
20180315,-,-,-,12843,0,0,0,5207,484,2350,5,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12843,-,-,-,-,-,-,-,-
20180316,-,-,-,11756,0,0,0,4772,317,2305,520,0,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11756,-,-,-,-,-,-,-,-
20180317,-,-,-,11601,0,0,0,4259,557,2300,47,0,806,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11601,-,-,-,-,-,-,-,-
20180318,-,-,-,18313,0,0,0,8182,978,2544,1139,0,800,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18313,-,-,-,-,-,-,-,-
20180319,-,-,-,13685,0,0,0,5010,761,2884,786,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13685,-,-,-,-,-,-,-,-
20180320,-,-,-,14833,0,3633,0,4607,168,2026,615,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14833,-,-,-,-,-,-,-,-
20180321,-,-,-,31882,0,10213,0,8181,1067,2409,5027,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31882,-,-,-,-,-,-,-,-
20180322,-,-,-,18493,0,834,0,5635,305,2292,1939,0,3360,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18493,-,-,-,-,-,-,-,-
20180323,-,-,-,13767,0,0,0,5179,283,2181,1697,0,593,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13767,-,-,-,-,-,-,-,-
20180324,-,-,-,17545,0,0,0,7606,354,2542,3004,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17545,-,-,-,-,-,-,-,-
20180325,-,-,-,16382,0,0,0,7831,358,1977,1814,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16382,-,-,-,-,-,-,-,-
20180326,-,-,-,14112,0,0,0,5433,362,2312,1869,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14112,-,-,-,-,-,-,-,-
20180327,-,-,-,13247,0,0,0,7694,454,1917,12,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13247,-,-,-,-,-,-,-,-
20180328,-,-,-,10765,0,0,0,5657,204,2021,13,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10765,-,-,-,-,-,-,-,-
20180329,-,-,-,11958,0,0,0,5183,165,2444,10,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11958,-,-,-,-,-,-,-,-
20180330,-,-,-,13257,0,0,0,6087,277,2498,13,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13257,-,-,-,-,-,-,-,-
20180331,-,-,-,14867,0,0,0,7014,555,2421,43,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14867,-,-,-,-,-,-,-,-
