計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器乾燥機冷蔵庫,未使用,未使用,未使用,エアコン・リビング,エアコン・和室,未使用,リビング・照明・テレビ,和室玄関ローカ照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,13230,0,5072,0,0,0,0,0,0,7450,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13230,-,-,-,-,-,-,-,-
20180102,-,-,-,12937,0,4166,0,0,0,0,0,0,8574,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12937,-,-,-,-,-,-,-,-
20180103,-,-,-,14197,0,4861,0,0,0,0,0,0,9146,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14197,-,-,-,-,-,-,-,-
20180104,-,-,-,13877,0,4540,0,0,0,0,0,0,9125,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13877,-,-,-,-,-,-,-,-
20180105,-,-,-,13608,0,4454,0,0,0,0,0,0,8926,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13608,-,-,-,-,-,-,-,-
20180106,-,-,-,12977,0,3533,0,0,0,0,0,0,9190,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12977,-,-,-,-,-,-,-,-
20180107,-,-,-,10946,0,4100,0,0,0,0,0,0,6479,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10946,-,-,-,-,-,-,-,-
20180108,-,-,-,9683,0,2993,0,0,0,0,0,0,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9683,-,-,-,-,-,-,-,-
20180109,-,-,-,10510,0,3421,0,0,0,0,0,0,6899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10510,-,-,-,-,-,-,-,-
20180110,-,-,-,12559,0,4339,0,0,0,0,0,0,8006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12559,-,-,-,-,-,-,-,-
