計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器乾燥機冷蔵庫,未使用,未使用,未使用,エアコン・リビング,エアコン・和室,未使用,リビング・照明・テレビ,和室玄関ローカ照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,6984,0,2815,0,0,0,0,0,0,4087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6984,-,-,-,-,-,-,-,-
20180502,-,-,-,9650,0,3738,0,0,0,0,0,0,5749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9650,-,-,-,-,-,-,-,-
20180503,-,-,-,8110,0,2691,0,0,0,0,0,0,4772,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8110,-,-,-,-,-,-,-,-
20180504,-,-,-,7912,0,3425,0,0,0,0,0,0,4197,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7912,-,-,-,-,-,-,-,-
20180505,-,-,-,8202,0,2997,0,0,0,0,0,0,5004,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202,-,-,-,-,-,-,-,-
20180506,-,-,-,7908,0,3350,0,0,0,0,0,0,4362,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908,-,-,-,-,-,-,-,-
20180507,-,-,-,9347,0,4166,0,0,0,0,0,0,4905,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,-,-,-,-,-,-,-,-
20180508,-,-,-,8109,0,3103,0,0,0,0,0,0,4864,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8109,-,-,-,-,-,-,-,-
20180509,-,-,-,8423,0,3127,0,0,0,0,0,0,5165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423,-,-,-,-,-,-,-,-
20180510,-,-,-,8187,0,3705,0,0,0,0,0,0,4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,-,-,-,-,-,-,-,-
20180511,-,-,-,7503,0,3037,0,0,0,0,0,0,4348,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7503,-,-,-,-,-,-,-,-
20180512,-,-,-,8420,0,3678,0,0,0,0,0,0,4603,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8420,-,-,-,-,-,-,-,-
20180513,-,-,-,9864,0,3798,0,0,0,0,0,0,5899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9864,-,-,-,-,-,-,-,-
20180514,-,-,-,8037,0,3651,0,0,0,0,0,0,4282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8037,-,-,-,-,-,-,-,-
20180515,-,-,-,8321,0,3818,0,0,0,0,0,0,4414,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321,-,-,-,-,-,-,-,-
20180516,-,-,-,9335,0,4194,0,0,0,0,0,0,4990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9335,-,-,-,-,-,-,-,-
20180517,-,-,-,10360,0,4763,0,0,0,188,0,0,5210,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10360,-,-,-,-,-,-,-,-
20180518,-,-,-,9658,0,4440,0,0,0,0,0,0,5044,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9658,-,-,-,-,-,-,-,-
20180519,-,-,-,9395,0,3740,0,0,0,0,0,0,5519,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9395,-,-,-,-,-,-,-,-
20180520,-,-,-,5800,0,2540,0,0,0,0,0,0,3227,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,-,-,-,-,-,-,-,-
20180521,-,-,-,8804,0,3687,0,0,0,0,0,0,4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8804,-,-,-,-,-,-,-,-
20180522,-,-,-,8010,0,3509,0,0,0,0,0,0,4399,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,-,-,-,-,-,-,-,-
20180523,-,-,-,9469,0,4705,0,0,0,0,0,0,4639,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9469,-,-,-,-,-,-,-,-
20180524,-,-,-,7484,0,3391,0,0,0,0,0,0,3926,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7484,-,-,-,-,-,-,-,-
20180525,-,-,-,9806,0,4259,0,0,0,0,0,0,5398,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9806,-,-,-,-,-,-,-,-
20180526,-,-,-,8835,0,4240,0,0,0,0,0,0,4428,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8835,-,-,-,-,-,-,-,-
20180527,-,-,-,10213,0,4028,0,0,0,947,0,0,5076,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10213,-,-,-,-,-,-,-,-
20180528,-,-,-,9868,0,4087,0,0,0,0,0,0,5613,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9868,-,-,-,-,-,-,-,-
20180529,-,-,-,9017,0,3716,0,0,0,428,0,0,4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9017,-,-,-,-,-,-,-,-
20180530,-,-,-,11641,0,4090,0,0,0,1525,0,0,5841,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11641,-,-,-,-,-,-,-,-
20180531,-,-,-,7653,0,3970,0,0,0,0,0,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7653,-,-,-,-,-,-,-,-
