計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器乾燥機冷蔵庫,未使用,未使用,未使用,エアコン・リビング,エアコン・和室,未使用,リビング・照明・テレビ,和室玄関ローカ照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,7450,0,3247,0,0,0,0,0,0,4059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450,-,-,-,-,-,-,-,-
20180402,-,-,-,9649,0,4162,0,0,0,0,0,0,5317,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9649,-,-,-,-,-,-,-,-
20180403,-,-,-,9914,0,4034,0,0,0,0,0,0,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9914,-,-,-,-,-,-,-,-
20180404,-,-,-,8974,0,4156,0,0,0,0,0,0,4658,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8974,-,-,-,-,-,-,-,-
20180405,-,-,-,9412,0,3729,0,0,0,0,0,0,5274,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9412,-,-,-,-,-,-,-,-
20180406,-,-,-,8994,0,3053,0,0,0,0,0,0,5689,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8994,-,-,-,-,-,-,-,-
20180407,-,-,-,8920,0,2921,0,0,0,0,0,0,5624,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8920,-,-,-,-,-,-,-,-
20180408,-,-,-,8522,0,3017,0,0,0,0,0,0,5278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8522,-,-,-,-,-,-,-,-
20180409,-,-,-,9045,0,3376,0,0,0,0,0,0,5460,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9045,-,-,-,-,-,-,-,-
20180410,-,-,-,9150,0,3540,0,0,0,0,0,0,5419,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9150,-,-,-,-,-,-,-,-
20180411,-,-,-,9874,0,3816,0,0,0,0,0,0,5871,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9874,-,-,-,-,-,-,-,-
20180412,-,-,-,9610,0,3611,0,0,0,0,0,0,5783,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9610,-,-,-,-,-,-,-,-
20180413,-,-,-,10567,0,3723,0,0,0,0,0,0,6643,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10567,-,-,-,-,-,-,-,-
20180414,-,-,-,8395,0,3342,0,0,0,0,0,0,4898,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8395,-,-,-,-,-,-,-,-
20180415,-,-,-,9871,0,3910,0,0,0,0,0,0,5655,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9871,-,-,-,-,-,-,-,-
