計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・キッチン,ＩＨ・キッチン,台所照明冷蔵炊飯TV,洗濯機電子レンジ,未使用,キッチン・トースター,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,7275,0,769,1310,3581,1772,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7275,-,-,-,-,-,-,-,-
20180602,-,-,-,8514,0,288,1749,4665,1819,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8514,-,-,-,-,-,-,-,-
20180603,-,-,-,7784,0,906,1339,3964,1888,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7784,-,-,-,-,-,-,-,-
20180604,-,-,-,8257,0,758,1161,4649,1680,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8257,-,-,-,-,-,-,-,-
20180605,-,-,-,7190,0,763,1588,4327,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7190,-,-,-,-,-,-,-,-
20180606,-,-,-,6662,0,600,1037,4415,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6662,-,-,-,-,-,-,-,-
20180607,-,-,-,8137,0,318,432,4732,3140,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8137,-,-,-,-,-,-,-,-
20180608,-,-,-,9284,0,1176,2254,4938,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9284,-,-,-,-,-,-,-,-
20180609,-,-,-,11516,0,5993,2388,5638,4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11516,-,-,-,-,-,-,-,-
20180610,-,-,-,11137,0,1486,1411,7195,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11137,-,-,-,-,-,-,-,-
20180611,-,-,-,8365,0,883,1761,5006,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8365,-,-,-,-,-,-,-,-
20180612,-,-,-,7029,0,2094,1215,3795,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7029,-,-,-,-,-,-,-,-
20180613,-,-,-,8144,0,2910,1845,3841,2798,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8144,-,-,-,-,-,-,-,-
20180614,-,-,-,7373,0,623,564,4398,2466,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7373,-,-,-,-,-,-,-,-
20180615,-,-,-,7682,0,611,1316,4303,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682,-,-,-,-,-,-,-,-
20180616,-,-,-,9345,0,1383,2082,5245,2449,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9345,-,-,-,-,-,-,-,-
20180617,-,-,-,11678,0,3268,1297,5833,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11678,-,-,-,-,-,-,-,-
20180618,-,-,-,9930,0,2141,2245,5105,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9930,-,-,-,-,-,-,-,-
20180619,-,-,-,9996,0,945,1549,4715,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9996,-,-,-,-,-,-,-,-
20180620,-,-,-,8362,0,398,563,4836,5431,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8362,-,-,-,-,-,-,-,-
20180621,-,-,-,9069,0,2010,1413,4455,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9069,-,-,-,-,-,-,-,-
20180622,-,-,-,9086,0,1424,1148,4971,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9086,-,-,-,-,-,-,-,-
20180623,-,-,-,8377,0,765,1098,5567,2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8377,-,-,-,-,-,-,-,-
20180624,-,-,-,9441,0,2185,1410,4736,2084,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9441,-,-,-,-,-,-,-,-
20180625,-,-,-,10108,0,2436,1790,5311,2693,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10108,-,-,-,-,-,-,-,-
20180626,-,-,-,7986,0,1177,1137,4908,3455,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7986,-,-,-,-,-,-,-,-
20180627,-,-,-,9928,0,2469,1784,4978,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9928,-,-,-,-,-,-,-,-
20180628,-,-,-,9820,0,2387,1950,5064,3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820,-,-,-,-,-,-,-,-
20180629,-,-,-,9388,0,2772,698,5105,3528,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9388,-,-,-,-,-,-,-,-
20180630,-,-,-,10787,0,2245,1849,5970,3417,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10787,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
