計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・キッチン,ＩＨ・キッチン,台所照明冷蔵炊飯TV,洗濯機電子レンジ,未使用,キッチン・トースター,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,14868,0,2450,1570,3650,8326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14868,-,-,-,-,-,-,-,-
20180202,-,-,-,16461,0,2402,1479,3943,9878,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16461,-,-,-,-,-,-,-,-
20180203,-,-,-,14911,0,2152,1102,4863,9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14911,-,-,-,-,-,-,-,-
20180204,-,-,-,19232,0,2846,2034,5508,13888,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19232,-,-,-,-,-,-,-,-
20180205,-,-,-,15641,0,3320,918,3212,10309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15641,-,-,-,-,-,-,-,-
20180206,-,-,-,14619,0,7932,2480,4437,9209,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14619,-,-,-,-,-,-,-,-
20180207,-,-,-,14759,0,7353,1068,3255,11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14759,-,-,-,-,-,-,-,-
20180208,-,-,-,15418,0,4552,697,3566,11522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15418,-,-,-,-,-,-,-,-
20180209,-,-,-,8361,0,3239,690,3357,15711,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8361,-,-,-,-,-,-,-,-
20180210,-,-,-,14957,0,4523,1441,4516,10393,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14957,-,-,-,-,-,-,-,-
20180211,-,-,-,17161,0,3783,2108,5239,7875,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17161,-,-,-,-,-,-,-,-
20180212,-,-,-,16237,0,2449,1133,3443,3632,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16237,-,-,-,-,-,-,-,-
20180213,-,-,-,11554,0,3168,729,3612,9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11554,-,-,-,-,-,-,-,-
20180214,-,-,-,13980,0,4189,1372,4767,4829,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13980,-,-,-,-,-,-,-,-
20180215,-,-,-,14910,0,2926,2404,4572,7413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14910,-,-,-,-,-,-,-,-
20180216,-,-,-,13690,0,2711,1989,3354,5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13690,-,-,-,-,-,-,-,-
20180217,-,-,-,12975,0,1998,856,4682,10836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12975,-,-,-,-,-,-,-,-
20180218,-,-,-,9433,0,3059,860,4213,12538,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9433,-,-,-,-,-,-,-,-
20180219,-,-,-,14288,0,2848,1722,3576,8329,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14288,-,-,-,-,-,-,-,-
20180220,-,-,-,12486,0,3460,1770,5525,5248,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,-,-,-,-,-,-,-,-
20180221,-,-,-,16351,0,533,780,6233,1298,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16351,-,-,-,-,-,-,-,-
20180222,-,-,-,17320,0,689,788,6825,2134,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17320,-,-,-,-,-,-,-,-
