計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電1,太陽光発電2,ＩＨ・キッチン,エアコン・リビング,エアコン・主寝室,リビング照明・電源・TV,未使用,台所冷蔵庫照明コンセント,洗濯機・洗面・玄関照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,15797,22844,12973,13445,1306,4980,0,1270,0,1784,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19371,-,-,-,-,-,-,-,-
20180202,-,-,-,17854,7872,9147,7829,2343,8622,0,1660,0,1582,4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26958,-,-,-,-,-,-,-,-
20180203,-,-,-,17793,21456,15299,16186,1802,7663,0,1555,0,1755,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27822,-,-,-,-,-,-,-,-
20180204,-,-,-,18442,18368,14477,14874,2074,9588,0,1736,0,1444,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29425,-,-,-,-,-,-,-,-
20180205,-,-,-,20094,13480,13053,13284,2342,11645,0,1709,0,1882,4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32951,-,-,-,-,-,-,-,-
20180206,-,-,-,20200,17997,14594,15083,1801,11404,0,1621,0,1606,4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31880,-,-,-,-,-,-,-,-
20180207,-,-,-,18452,25584,17950,19095,1915,10376,0,1540,0,1706,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29913,-,-,-,-,-,-,-,-
20180208,-,-,-,17854,26672,17406,18886,2208,9375,0,1327,0,1461,4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27474,-,-,-,-,-,-,-,-
20180209,-,-,-,17819,11958,10337,10023,1133,8848,0,2868,0,1661,4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26221,-,-,-,-,-,-,-,-
20180210,-,-,-,18791,7,1636,1077,2430,5072,0,1857,0,1530,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21497,-,-,-,-,-,-,-,-
