計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン,和室エアコン,倉庫照明・冷蔵庫・冷凍庫,LDK電灯コンセント,洗濯機・玄関洗面コンセン,未使用,和室・電灯コンセント,2F電灯・コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,30963,0,6251,5450,0,3554,6327,4249,0,3103,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30963,-,-,-,-,-,-,-,-
20171202,-,-,-,38226,0,6328,6749,479,3466,6526,4237,0,7351,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38226,-,-,-,-,-,-,-,-
20171203,-,-,-,31411,0,3295,3882,0,3795,6275,4264,0,5721,3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31411,-,-,-,-,-,-,-,-
20171204,-,-,-,30073,0,3745,5111,775,3857,7907,4217,0,2235,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30073,-,-,-,-,-,-,-,-
20171205,-,-,-,42449,0,10483,7387,1878,3602,7563,4672,0,3899,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42449,-,-,-,-,-,-,-,-
20171206,-,-,-,38980,0,11265,7440,0,3258,7607,4527,0,2773,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38980,-,-,-,-,-,-,-,-
20171207,-,-,-,35807,0,7711,6872,0,3409,8120,4879,0,2398,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35807,-,-,-,-,-,-,-,-
20171208,-,-,-,41355,0,9351,8316,0,3488,7138,4599,0,3667,4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41355,-,-,-,-,-,-,-,-
20171209,-,-,-,40766,0,7356,7145,0,3366,7701,5681,0,4729,4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40766,-,-,-,-,-,-,-,-
20171210,-,-,-,37631,0,7650,6876,0,3672,6511,4500,0,4744,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37631,-,-,-,-,-,-,-,-
20171211,-,-,-,38445,0,8595,6970,0,3525,8918,4949,0,2808,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38445,-,-,-,-,-,-,-,-
20171212,-,-,-,42798,0,9385,9634,0,3096,7690,5516,0,2463,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42798,-,-,-,-,-,-,-,-
20171213,-,-,-,41489,0,8074,9816,1077,3073,7922,5736,0,1780,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41489,-,-,-,-,-,-,-,-
20171214,-,-,-,39116,0,7632,6713,1036,3344,7589,6078,0,2493,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39116,-,-,-,-,-,-,-,-
