計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,キッチン電源・洗濯機,冷蔵庫,浴室乾燥機,未使用,2F照明,和室照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,11714,0,0,1235,3493,2628,2422,2,0,109,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11714,-,-,-,-,-,-,-,-
20180502,-,-,-,11479,0,0,917,3089,3479,2535,0,0,243,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11479,-,-,-,-,-,-,-,-
20180503,-,-,-,11784,0,0,1811,3541,2951,2021,1,0,92,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11784,-,-,-,-,-,-,-,-
20180504,-,-,-,12118,0,0,1603,3995,2916,2230,9,0,86,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12118,-,-,-,-,-,-,-,-
20180505,-,-,-,12088,0,0,1724,4097,2657,2268,2,0,85,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12088,-,-,-,-,-,-,-,-
20180506,-,-,-,12109,0,0,1431,3241,3735,2177,0,0,181,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12109,-,-,-,-,-,-,-,-
20180507,-,-,-,10737,0,0,995,2757,3190,2353,0,0,127,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10737,-,-,-,-,-,-,-,-
20180508,-,-,-,11593,0,0,1096,3137,3682,2150,0,0,89,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11593,-,-,-,-,-,-,-,-
20180509,-,-,-,13238,0,0,1658,4132,3535,2379,2,0,22,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13238,-,-,-,-,-,-,-,-
20180510,-,-,-,12317,0,0,1022,4467,3186,2046,21,0,62,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12317,-,-,-,-,-,-,-,-
