計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,キッチン電源・洗濯機,冷蔵庫,浴室乾燥機,未使用,2F照明,和室照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,22267,0,0,1093,10508,4684,1640,686,0,848,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22267,-,-,-,-,-,-,-,-
20180202,-,-,-,24293,0,0,989,8877,4951,1423,566,0,4475,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24293,-,-,-,-,-,-,-,-
20180203,-,-,-,29202,0,2955,1750,13326,4742,1759,849,0,1133,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29202,-,-,-,-,-,-,-,-
20180204,-,-,-,29933,0,8167,1356,9159,4126,1658,263,0,2493,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29933,-,-,-,-,-,-,-,-
20180205,-,-,-,27905,0,3132,1300,10496,4754,1424,723,0,3120,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27905,-,-,-,-,-,-,-,-
20180206,-,-,-,29526,0,3448,1461,12106,4181,1457,735,0,1893,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29526,-,-,-,-,-,-,-,-
20180207,-,-,-,27835,0,1964,1157,12008,4320,1405,619,0,3086,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27835,-,-,-,-,-,-,-,-
20180208,-,-,-,24775,0,3625,1678,10173,3870,1414,632,0,22,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24775,-,-,-,-,-,-,-,-
20180209,-,-,-,20576,0,0,1348,9897,4646,1662,252,0,35,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20576,-,-,-,-,-,-,-,-
20180210,-,-,-,18344,0,0,914,8921,4313,1640,67,0,14,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18344,-,-,-,-,-,-,-,-
20180211,-,-,-,26363,0,139,1649,11741,4411,1586,900,0,3030,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26363,-,-,-,-,-,-,-,-
20180212,-,-,-,31634,0,2113,1165,13210,4544,1593,826,0,5317,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31634,-,-,-,-,-,-,-,-
20180213,-,-,-,24261,0,1924,1781,11722,3929,1647,501,0,14,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24261,-,-,-,-,-,-,-,-
20180214,-,-,-,20189,0,0,1583,9521,3932,1794,591,0,8,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20189,-,-,-,-,-,-,-,-
20180215,-,-,-,23971,0,3904,1115,9621,4326,1496,678,0,7,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23971,-,-,-,-,-,-,-,-
20180216,-,-,-,24240,0,2219,1400,10945,4538,1652,748,0,27,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24240,-,-,-,-,-,-,-,-
20180217,-,-,-,23580,0,0,733,11877,4146,1537,557,0,2230,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23580,-,-,-,-,-,-,-,-
20180218,-,-,-,20292,0,0,1043,9823,3717,1499,470,0,1412,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20292,-,-,-,-,-,-,-,-
20180219,-,-,-,22731,0,1689,1633,9395,4480,1632,845,0,13,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22731,-,-,-,-,-,-,-,-
20180220,-,-,-,18305,0,0,783,9585,3486,1610,635,0,17,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18305,-,-,-,-,-,-,-,-
20180221,-,-,-,17653,0,0,1068,7833,4043,1795,466,0,11,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17653,-,-,-,-,-,-,-,-
20180222,-,-,-,18821,0,0,979,9560,3924,1514,635,0,17,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18821,-,-,-,-,-,-,-,-
20180223,-,-,-,19320,0,0,1022,9423,4052,1589,631,0,4,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19320,-,-,-,-,-,-,-,-
20180224,-,-,-,22120,0,0,1319,10982,4510,2146,864,0,5,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22120,-,-,-,-,-,-,-,-
20180225,-,-,-,18883,0,0,1422,7906,4618,1847,713,0,133,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18883,-,-,-,-,-,-,-,-
20180226,-,-,-,18992,0,0,1935,8242,4013,1931,515,0,4,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18992,-,-,-,-,-,-,-,-
20180227,-,-,-,18839,0,0,1296,9820,3442,1778,490,0,5,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18839,-,-,-,-,-,-,-,-
20180228,-,-,-,18161,0,0,1288,8676,4035,1684,475,0,31,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18161,-,-,-,-,-,-,-,-
