計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,和室TV・2F照明,主寝室エアコン,リビングエアコン,和室エアコン,未使用,電子レンジ・ガス炊飯器,未使用,LTV照明 冷蔵庫 洗濯,2Fエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,25266,0,0,0,6000,0,808,102,0,7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25266,-,-,-,-,-,-,-,-
20180202,-,-,-,22445,0,5,0,3812,0,800,114,0,6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22445,-,-,-,-,-,-,-,-
20180203,-,-,-,22558,0,123,0,4273,455,969,1500,0,6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22558,-,-,-,-,-,-,-,-
20180204,-,-,-,30293,0,4,0,10900,0,898,339,0,7830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30293,-,-,-,-,-,-,-,-
20180205,-,-,-,33198,0,2,0,12608,0,858,241,0,9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33198,-,-,-,-,-,-,-,-
20180206,-,-,-,34958,0,1006,0,11787,0,919,14,0,8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34958,-,-,-,-,-,-,-,-
20180207,-,-,-,23573,0,91,0,4745,0,843,150,0,7688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23573,-,-,-,-,-,-,-,-
20180208,-,-,-,19388,0,1,0,2563,0,889,30,0,7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19388,-,-,-,-,-,-,-,-
20180209,-,-,-,21584,0,262,340,660,1667,890,30,0,7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21584,-,-,-,-,-,-,-,-
20180210,-,-,-,30826,0,661,8219,3434,2615,669,276,0,7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30826,-,-,-,-,-,-,-,-
20180211,-,-,-,25854,0,149,6617,2686,0,811,69,0,6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25854,-,-,-,-,-,-,-,-
20180212,-,-,-,35112,0,11,10691,5117,0,807,257,0,8534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35112,-,-,-,-,-,-,-,-
20180213,-,-,-,17404,0,693,0,0,0,850,283,0,7652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17404,-,-,-,-,-,-,-,-
20180214,-,-,-,16461,0,2,0,0,0,913,0,0,6226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16461,-,-,-,-,-,-,-,-
20180215,-,-,-,15064,0,1,0,0,0,946,199,0,5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15064,-,-,-,-,-,-,-,-
20180216,-,-,-,19313,0,1,0,3731,0,819,0,0,6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19313,-,-,-,-,-,-,-,-
20180217,-,-,-,21943,0,220,0,2206,1786,919,253,0,6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21943,-,-,-,-,-,-,-,-
20180218,-,-,-,16489,0,3,0,0,0,801,390,0,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16489,-,-,-,-,-,-,-,-
20180219,-,-,-,15940,0,565,0,1630,0,805,124,0,5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15940,-,-,-,-,-,-,-,-
20180220,-,-,-,16176,0,423,0,0,887,919,15,0,6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16176,-,-,-,-,-,-,-,-
20180221,-,-,-,13361,0,1,0,0,0,807,226,0,5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13361,-,-,-,-,-,-,-,-
20180222,-,-,-,15195,0,1417,0,0,0,818,63,0,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15195,-,-,-,-,-,-,-,-
20180223,-,-,-,18702,0,2059,0,2096,0,781,78,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18702,-,-,-,-,-,-,-,-
20180224,-,-,-,16374,0,1618,0,12,0,863,89,0,6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16374,-,-,-,-,-,-,-,-
