計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,2F寝室AC・客間照明,客間AC,離れAC,居間・離れ・照明・TV,KC電源・冷蔵庫・洗濯機,未使用,外冷蔵庫,和寝室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,15223,0,0,445,0,0,2573,8345,0,393,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15223,-,-,-,-,-,-,-,-
20171202,-,-,-,19467,0,0,1212,0,0,2545,7642,0,361,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19467,-,-,-,-,-,-,-,-
20171203,-,-,-,16357,0,0,622,0,0,2312,8267,0,391,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16357,-,-,-,-,-,-,-,-
20171204,-,-,-,17761,0,0,950,1596,0,2169,8257,0,386,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17761,-,-,-,-,-,-,-,-
20171205,-,-,-,19061,0,0,678,0,0,2213,8150,0,356,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19061,-,-,-,-,-,-,-,-
20171206,-,-,-,18847,0,0,566,0,0,1602,8035,0,341,2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18847,-,-,-,-,-,-,-,-
20171207,-,-,-,18897,0,0,916,0,0,1498,7977,0,390,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18897,-,-,-,-,-,-,-,-
20171208,-,-,-,22079,0,0,851,0,0,2459,8038,0,347,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22079,-,-,-,-,-,-,-,-
20171209,-,-,-,30166,0,317,769,0,0,3238,7407,0,341,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30166,-,-,-,-,-,-,-,-
20171210,-,-,-,19988,0,0,1790,0,0,2931,7440,0,398,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19988,-,-,-,-,-,-,-,-
20171211,-,-,-,21269,0,0,1739,0,0,1964,8000,0,288,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21269,-,-,-,-,-,-,-,-
20171212,-,-,-,21856,0,0,766,0,0,1477,8991,0,311,3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21856,-,-,-,-,-,-,-,-
20171213,-,-,-,24215,0,0,214,0,0,2920,8817,0,305,4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24215,-,-,-,-,-,-,-,-
20171214,-,-,-,28897,0,0,1489,0,0,4411,9237,0,326,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28897,-,-,-,-,-,-,-,-
20171215,-,-,-,21907,0,0,354,0,0,2525,8824,0,379,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21907,-,-,-,-,-,-,-,-
20171216,-,-,-,28186,0,5510,1890,0,0,2708,9189,0,351,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28186,-,-,-,-,-,-,-,-
20171217,-,-,-,36189,0,8879,853,744,0,4346,10089,0,408,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36189,-,-,-,-,-,-,-,-
20171218,-,-,-,28178,0,4489,310,0,0,2627,8678,0,315,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28178,-,-,-,-,-,-,-,-
20171219,-,-,-,19547,0,0,460,0,0,1572,8542,0,332,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19547,-,-,-,-,-,-,-,-
20171220,-,-,-,22186,0,0,581,0,0,2539,9368,0,314,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22186,-,-,-,-,-,-,-,-
20171221,-,-,-,23014,0,0,2368,0,0,1740,8649,0,318,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23014,-,-,-,-,-,-,-,-
20171222,-,-,-,22401,0,0,840,0,0,2720,8710,0,331,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22401,-,-,-,-,-,-,-,-
20171223,-,-,-,21469,0,0,686,402,0,2296,8825,0,331,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21469,-,-,-,-,-,-,-,-
20171224,-,-,-,21285,0,0,748,0,0,3350,8819,0,337,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21285,-,-,-,-,-,-,-,-
20171225,-,-,-,20799,0,0,520,0,0,2455,8804,0,334,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20799,-,-,-,-,-,-,-,-
20171226,-,-,-,21313,0,0,374,0,0,2467,8223,0,327,2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21313,-,-,-,-,-,-,-,-
20171227,-,-,-,21465,0,0,1279,0,0,1894,8337,0,348,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21465,-,-,-,-,-,-,-,-
20171228,-,-,-,24773,0,0,3006,0,0,2379,9304,0,305,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24773,-,-,-,-,-,-,-,-
20171229,-,-,-,29032,0,5999,1078,0,0,3838,8682,0,314,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29032,-,-,-,-,-,-,-,-
20171230,-,-,-,29379,0,4771,665,0,104,5021,9587,0,320,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29379,-,-,-,-,-,-,-,-
20171231,-,-,-,39089,0,5932,1687,0,5168,6214,10208,0,360,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39089,-,-,-,-,-,-,-,-
