計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,IHヒーター,電気温水器,寝室AC,キッチン電灯・冷蔵庫,リビング電灯・TV,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,41604,0,3386,718,22566,0,3133,4810,0,543,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41604,-,-,-,-,-,-,-,-
20180302,-,-,-,43616,0,4358,418,22446,0,3275,4310,0,813,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43616,-,-,-,-,-,-,-,-
20180303,-,-,-,41643,0,3829,49,23411,0,2903,3079,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41643,-,-,-,-,-,-,-,-
20180304,-,-,-,35351,0,1070,99,21802,0,2943,3034,0,566,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35351,-,-,-,-,-,-,-,-
20180305,-,-,-,37510,0,2069,1102,19246,0,4171,5263,0,403,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37510,-,-,-,-,-,-,-,-
20180306,-,-,-,40145,0,961,280,23665,0,3695,3449,0,484,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40145,-,-,-,-,-,-,-,-
20180307,-,-,-,41360,0,2746,561,24011,0,3492,3299,0,534,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41360,-,-,-,-,-,-,-,-
20180308,-,-,-,38054,0,1764,585,19144,0,3007,4235,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38054,-,-,-,-,-,-,-,-
20180309,-,-,-,43337,0,4205,581,22060,0,3194,4797,0,554,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43337,-,-,-,-,-,-,-,-
20180310,-,-,-,38723,0,3403,166,20196,0,3113,3714,0,513,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38723,-,-,-,-,-,-,-,-
20180311,-,-,-,39770,0,1703,694,22126,0,3418,4093,0,426,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39770,-,-,-,-,-,-,-,-
20180312,-,-,-,39821,0,1629,791,24270,0,3208,3463,0,297,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39821,-,-,-,-,-,-,-,-
20180313,-,-,-,38909,0,1237,644,22302,0,3411,3442,0,566,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38909,-,-,-,-,-,-,-,-
20180314,-,-,-,29556,0,1251,645,16773,0,3358,2703,0,300,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29556,-,-,-,-,-,-,-,-
20180315,-,-,-,32040,0,670,261,14507,0,3804,5084,0,196,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32040,-,-,-,-,-,-,-,-
20180316,-,-,-,34702,0,2185,394,18893,0,3574,3628,0,460,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34702,-,-,-,-,-,-,-,-
20180317,-,-,-,40835,0,1455,442,22873,0,3621,5748,0,479,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40835,-,-,-,-,-,-,-,-
20180318,-,-,-,39077,0,1701,387,23317,0,3173,4027,0,679,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39077,-,-,-,-,-,-,-,-
20180319,-,-,-,35912,0,1380,705,21981,0,3473,2436,0,732,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35912,-,-,-,-,-,-,-,-
