計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,IHヒーター,電気温水器,寝室AC,キッチン電灯・冷蔵庫,リビング電灯・TV,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,36278,0,0,301,18584,0,3800,4176,0,849,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36278,-,-,-,-,-,-,-,-
20180402,-,-,-,29053,0,0,414,15202,0,3918,3799,0,292,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29053,-,-,-,-,-,-,-,-
20180403,-,-,-,33317,0,0,887,19348,0,3675,4637,0,120,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33317,-,-,-,-,-,-,-,-
20180404,-,-,-,30060,0,0,775,16611,0,3863,3381,0,807,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30060,-,-,-,-,-,-,-,-
20180405,-,-,-,30432,0,0,420,17586,0,4239,3172,0,56,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30432,-,-,-,-,-,-,-,-
20180406,-,-,-,28868,0,0,487,16813,0,3429,2623,0,383,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28868,-,-,-,-,-,-,-,-
20180407,-,-,-,37495,0,2689,988,18393,0,3548,5074,0,397,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37495,-,-,-,-,-,-,-,-
20180408,-,-,-,32677,0,9,140,18606,0,2595,4817,0,481,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32677,-,-,-,-,-,-,-,-
20180409,-,-,-,35637,0,634,475,20660,0,3266,4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35637,-,-,-,-,-,-,-,-
20180410,-,-,-,28790,0,357,571,15852,0,3522,2218,0,834,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28790,-,-,-,-,-,-,-,-
20180411,-,-,-,30275,0,293,539,18617,0,3585,2066,0,457,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30275,-,-,-,-,-,-,-,-
20180412,-,-,-,26383,0,0,381,15801,0,3929,1606,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26383,-,-,-,-,-,-,-,-
20180413,-,-,-,27440,0,0,1066,16237,0,3590,2016,0,408,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27440,-,-,-,-,-,-,-,-
20180414,-,-,-,32405,0,0,379,17781,0,2985,3967,0,838,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32405,-,-,-,-,-,-,-,-
20180415,-,-,-,32919,0,0,421,17558,0,2849,4225,0,381,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32919,-,-,-,-,-,-,-,-
20180416,-,-,-,29012,0,0,749,16119,0,3281,2240,0,470,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29012,-,-,-,-,-,-,-,-
20180417,-,-,-,29733,0,0,744,16214,0,3947,2403,0,734,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29733,-,-,-,-,-,-,-,-
20180418,-,-,-,32408,0,728,535,18963,0,3679,2239,0,370,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32408,-,-,-,-,-,-,-,-
20180419,-,-,-,30887,0,581,707,18271,0,3356,2433,0,454,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30887,-,-,-,-,-,-,-,-
20180420,-,-,-,28873,0,0,469,16710,0,3615,2473,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28873,-,-,-,-,-,-,-,-
20180421,-,-,-,28935,0,0,436,15180,0,3751,4680,0,395,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28935,-,-,-,-,-,-,-,-
20180422,-,-,-,30054,0,0,486,16043,0,3894,4659,0,727,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30054,-,-,-,-,-,-,-,-
20180423,-,-,-,27694,0,0,693,15202,0,4395,2429,0,622,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27694,-,-,-,-,-,-,-,-
