計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,居間AC・TV・冷蔵・レ,居間灯・寝室灯・冷蔵庫2,未使用,未使用,洋室電灯コンセント・TV,洋室AC,未使用,不明,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,10392,0,8456,1088,0,0,21,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10392,-,-,-,-,-,-,-,-
20180502,-,-,-,9651,0,7772,1077,0,0,21,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9651,-,-,-,-,-,-,-,-
20180503,-,-,-,12334,0,8520,1405,0,0,1249,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12334,-,-,-,-,-,-,-,-
20180504,-,-,-,12600,0,10692,929,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12600,-,-,-,-,-,-,-,-
20180505,-,-,-,6930,0,5908,695,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6930,-,-,-,-,-,-,-,-
20180506,-,-,-,6272,0,4887,971,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6272,-,-,-,-,-,-,-,-
20180507,-,-,-,13292,0,11061,1268,0,0,21,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13292,-,-,-,-,-,-,-,-
20180508,-,-,-,13330,0,10731,1675,0,0,20,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330,-,-,-,-,-,-,-,-
20180509,-,-,-,12233,0,10290,1148,0,0,19,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12233,-,-,-,-,-,-,-,-
20180510,-,-,-,9793,0,8035,1044,0,0,21,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9793,-,-,-,-,-,-,-,-
20180511,-,-,-,9334,0,7653,1079,0,0,45,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9334,-,-,-,-,-,-,-,-
20180512,-,-,-,11942,0,9863,1076,0,0,15,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11942,-,-,-,-,-,-,-,-
20180513,-,-,-,13761,0,11168,1699,0,0,49,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13761,-,-,-,-,-,-,-,-
20180514,-,-,-,11070,0,9307,1023,0,0,21,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11070,-,-,-,-,-,-,-,-
20180515,-,-,-,10889,0,8611,1345,0,0,21,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10889,-,-,-,-,-,-,-,-
20180516,-,-,-,10642,0,8533,1181,0,0,22,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10642,-,-,-,-,-,-,-,-
20180517,-,-,-,13205,0,11244,935,0,0,62,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13205,-,-,-,-,-,-,-,-
20180518,-,-,-,12852,0,10568,898,0,0,55,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12852,-,-,-,-,-,-,-,-
20180519,-,-,-,11380,0,8621,1701,0,0,236,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11380,-,-,-,-,-,-,-,-
20180520,-,-,-,11254,0,9478,1141,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11254,-,-,-,-,-,-,-,-
20180521,-,-,-,9647,0,7486,1384,0,0,23,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9647,-,-,-,-,-,-,-,-
20180522,-,-,-,11912,0,9892,1358,0,0,28,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11912,-,-,-,-,-,-,-,-
20180523,-,-,-,9665,0,7785,1001,0,0,23,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9665,-,-,-,-,-,-,-,-
20180524,-,-,-,9692,0,7608,975,0,0,24,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9692,-,-,-,-,-,-,-,-
20180525,-,-,-,8873,0,6899,1129,0,0,46,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873,-,-,-,-,-,-,-,-
20180526,-,-,-,9669,0,8210,710,0,0,25,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9669,-,-,-,-,-,-,-,-
20180527,-,-,-,9902,0,7861,1389,0,0,40,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9902,-,-,-,-,-,-,-,-
20180528,-,-,-,11608,0,9243,1419,0,0,32,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608,-,-,-,-,-,-,-,-
20180529,-,-,-,10266,0,7913,1077,0,0,37,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10266,-,-,-,-,-,-,-,-
20180530,-,-,-,10084,0,7666,1116,0,0,71,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10084,-,-,-,-,-,-,-,-
20180531,-,-,-,9221,0,7253,1139,0,0,36,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9221,-,-,-,-,-,-,-,-
