計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IH,不明,エコキュート,不明,不明,不明,未使用,不明,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018022600+0900,-,-,-,690,0,0,379,0,0,218,35,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,-,-,0,-,-,-,-,-
2018022601+0900,-,-,-,801,0,0,391,0,0,229,28,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,-,-,0,-,-,-,-,-
2018022602+0900,-,-,-,748,0,0,411,0,0,227,27,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,-,-,0,-,-,-,-,-
2018022603+0900,-,-,-,755,0,0,443,0,0,220,29,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,-,-,0,-,-,-,-,-
2018022604+0900,-,-,-,795,0,0,472,0,0,239,28,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,-,-,0,-,-,-,-,-
2018022605+0900,-,-,-,823,0,0,493,0,0,238,39,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,-,-,0,-,-,-,-,-
2018022606+0900,-,-,-,2275,0,0,620,0,0,594,1005,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,-,-,19,-,-,-,-,-
2018022607+0900,-,-,-,737,0,0,488,0,0,147,51,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,-,-,21,-,-,-,-,-
2018022608+0900,-,-,-,650,0,0,475,0,0,95,28,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,-,-,0,-,-,-,-,-
2018022609+0900,-,-,-,544,0,0,386,0,0,88,26,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,-,-,0,-,-,-,-,-
2018022610+0900,-,-,-,2023,0,0,389,1364,0,92,119,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,-,-,0,-,-,-,-,-
2018022611+0900,-,-,-,2213,0,0,325,1687,0,93,51,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,-,-,0,-,-,-,-,-
2018022612+0900,-,-,-,1409,0,0,306,930,0,92,25,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,-,-,0,-,-,-,-,-
2018022613+0900,-,-,-,429,0,0,277,0,0,86,21,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,-,-,0,-,-,-,-,-
2018022614+0900,-,-,-,456,0,0,285,0,0,92,23,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,-,-,0,-,-,-,-,-
2018022615+0900,-,-,-,456,0,0,284,0,0,92,22,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,-,-,0,-,-,-,-,-
2018022616+0900,-,-,-,442,0,0,278,0,0,92,21,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,-,-,0,-,-,-,-,-
2018022617+0900,-,-,-,1651,0,772,307,0,0,92,404,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,-,-,17,-,-,-,-,-
2018022618+0900,-,-,-,2269,0,292,346,0,0,403,1149,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,-,-,67,-,-,-,-,-
2018022619+0900,-,-,-,1810,0,0,371,0,0,456,921,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,-,-,0,-,-,-,-,-
2018022620+0900,-,-,-,2718,0,0,382,922,0,377,955,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,-,-,280,-,-,-,-,-
2018022621+0900,-,-,-,2612,0,0,387,1685,0,374,115,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,-,-,154,-,-,-,-,-
2018022622+0900,-,-,-,2534,0,0,427,1680,0,233,129,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,-,-,0,-,-,-,-,-
2018022623+0900,-,-,-,3027,0,107,436,1686,0,260,478,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027,-,-,1,-,-,-,-,-
