計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IH,不明,エコキュート,不明,不明,不明,未使用,不明,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018020600+0900,-,-,-,4150,0,0,898,2085,0,100,1016,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,-,-,0,-,-,-,-,-
2018020601+0900,-,-,-,4146,0,0,917,2074,0,172,931,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146,-,-,0,-,-,-,-,-
2018020602+0900,-,-,-,3456,0,0,978,2092,0,197,134,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,-,-,0,-,-,-,-,-
2018020603+0900,-,-,-,2296,0,0,972,1052,0,176,47,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,-,-,0,-,-,-,-,-
2018020604+0900,-,-,-,1181,0,0,893,0,0,200,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,-,-,0,-,-,-,-,-
2018020605+0900,-,-,-,1365,0,0,977,0,0,201,52,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,-,-,0,-,-,-,-,-
2018020606+0900,-,-,-,3043,0,0,1035,0,0,741,1158,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,-,-,21,-,-,-,-,-
2018020607+0900,-,-,-,1980,0,0,1041,0,0,269,616,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,-,-,21,-,-,-,-,-
2018020608+0900,-,-,-,1060,0,0,879,0,0,95,38,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,-,-,0,-,-,-,-,-
2018020609+0900,-,-,-,1154,0,0,976,0,0,93,38,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,-,-,0,-,-,-,-,-
2018020610+0900,-,-,-,1035,0,0,858,0,0,93,37,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,-,-,0,-,-,-,-,-
2018020611+0900,-,-,-,921,0,0,744,0,0,93,37,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,-,-,0,-,-,-,-,-
2018020612+0900,-,-,-,868,0,0,689,0,0,93,36,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,-,-,0,-,-,-,-,-
2018020613+0900,-,-,-,1419,0,308,700,0,0,321,35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,-,-,0,-,-,-,-,-
2018020614+0900,-,-,-,1635,0,0,787,0,0,753,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,-,-,0,-,-,-,-,-
2018020615+0900,-,-,-,1311,0,0,707,0,0,518,35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,-,-,0,-,-,-,-,-
2018020616+0900,-,-,-,1277,0,0,707,0,0,482,36,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,-,-,0,-,-,-,-,-
2018020617+0900,-,-,-,1482,0,0,917,0,0,475,36,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,-,-,0,-,-,-,-,-
2018020618+0900,-,-,-,2779,0,725,814,0,0,440,741,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779,-,-,38,-,-,-,-,-
2018020619+0900,-,-,-,2642,0,0,936,0,0,525,1119,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,-,-,0,-,-,-,-,-
2018020620+0900,-,-,-,2040,0,0,988,0,0,487,520,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,-,-,269,-,-,-,-,-
2018020621+0900,-,-,-,1572,0,0,930,0,0,512,73,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,-,-,243,-,-,-,-,-
2018020622+0900,-,-,-,1652,0,0,1053,0,0,488,53,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,-,-,0,-,-,-,-,-
2018020623+0900,-,-,-,2328,0,0,1015,683,0,531,41,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,-,-,3,-,-,-,-,-
