計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IH,不明,エコキュート,不明,不明,不明,未使用,不明,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018011900+0900,-,-,-,2019,0,0,320,482,0,160,988,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,-,-,0,-,-,-,-,-
2018011901+0900,-,-,-,1474,0,0,321,0,0,178,936,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,-,-,0,-,-,-,-,-
2018011902+0900,-,-,-,1400,0,0,319,0,0,180,838,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,-,-,0,-,-,-,-,-
2018011903+0900,-,-,-,619,0,0,318,0,0,180,59,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,-,-,0,-,-,-,-,-
2018011904+0900,-,-,-,575,0,0,316,0,0,180,34,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,-,-,0,-,-,-,-,-
2018011905+0900,-,-,-,738,0,0,327,0,0,216,43,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,-,-,0,-,-,-,-,-
2018011906+0900,-,-,-,2257,0,0,545,0,0,459,1156,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,-,-,23,-,-,-,-,-
2018011907+0900,-,-,-,1323,0,0,497,0,0,160,591,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,-,-,13,-,-,-,-,-
2018011908+0900,-,-,-,663,0,0,479,0,0,93,29,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,-,-,0,-,-,-,-,-
2018011909+0900,-,-,-,633,0,0,459,0,0,93,28,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,-,-,0,-,-,-,-,-
2018011910+0900,-,-,-,2091,0,0,380,1528,0,93,29,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,-,-,0,-,-,-,-,-
