計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・食器洗乾燥機・,ＩＨ・キッチン,エアコン・リビング,冷蔵庫・キッチン,洗濯機・洗面,冷蔵庫・納戸,未使用,洋室１・テレビ,和室寝室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,13384,0,3232,0,0,3021,92,368,0,737,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13384,-,-,-,-,-,-,-,-
20171002,-,-,-,12730,0,2660,0,0,3308,0,465,0,687,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12730,-,-,-,-,-,-,-,-
20171003,-,-,-,13420,0,2932,0,0,3671,59,601,0,678,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13420,-,-,-,-,-,-,-,-
20171004,-,-,-,13025,0,3215,0,0,3156,37,425,0,687,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13025,-,-,-,-,-,-,-,-
20171005,-,-,-,12170,0,2601,0,0,2759,0,431,0,703,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12170,-,-,-,-,-,-,-,-
20171006,-,-,-,13006,0,2711,0,0,3509,59,419,0,706,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006,-,-,-,-,-,-,-,-
20171007,-,-,-,13220,0,2660,0,0,3680,37,632,0,707,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13220,-,-,-,-,-,-,-,-
20171008,-,-,-,13316,0,3010,0,0,3467,0,554,0,707,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13316,-,-,-,-,-,-,-,-
20171009,-,-,-,13790,0,2959,0,0,4052,0,629,0,688,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13790,-,-,-,-,-,-,-,-
20171010,-,-,-,13651,0,2888,0,0,3888,77,631,0,701,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13651,-,-,-,-,-,-,-,-
20171011,-,-,-,13685,0,2901,0,0,3948,80,653,0,683,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13685,-,-,-,-,-,-,-,-
20171012,-,-,-,14284,0,2898,0,0,4463,73,624,0,693,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14284,-,-,-,-,-,-,-,-
20171013,-,-,-,12429,0,2112,273,0,3284,99,640,0,656,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12429,-,-,-,-,-,-,-,-
20171014,-,-,-,12870,0,2671,0,0,2820,0,674,0,719,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12870,-,-,-,-,-,-,-,-
20171015,-,-,-,13378,0,2316,0,0,3884,0,691,0,734,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13378,-,-,-,-,-,-,-,-
20171016,-,-,-,13814,0,2292,0,0,4301,0,711,0,714,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13814,-,-,-,-,-,-,-,-
20171017,-,-,-,12583,0,2451,0,0,3029,0,711,0,705,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12583,-,-,-,-,-,-,-,-
20171018,-,-,-,13938,0,3127,0,0,3322,92,698,0,740,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13938,-,-,-,-,-,-,-,-
20171019,-,-,-,12991,0,2619,0,0,3183,0,694,0,747,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12991,-,-,-,-,-,-,-,-
20171020,-,-,-,13445,0,3140,114,0,3029,70,695,0,706,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13445,-,-,-,-,-,-,-,-
20171021,-,-,-,12863,0,2817,0,0,2964,0,720,0,695,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12863,-,-,-,-,-,-,-,-
20171022,-,-,-,12432,0,2547,0,0,2842,0,690,0,710,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12432,-,-,-,-,-,-,-,-
20171023,-,-,-,12655,0,2396,0,0,2912,124,704,0,710,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12655,-,-,-,-,-,-,-,-
20171024,-,-,-,12190,0,2272,0,0,2633,0,723,0,696,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12190,-,-,-,-,-,-,-,-
20171025,-,-,-,12219,0,2526,0,0,2660,71,509,0,706,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12219,-,-,-,-,-,-,-,-
