計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IH,エアコン,未使用,エアコン,リビング電灯,エコキュート？,未使用,エアコン,エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018020900+0900,-,-,-,2145,0,0,0,1027,643,118,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,-,-,0,-,-,-,-,-
2018020901+0900,-,-,-,2201,0,0,0,1498,225,333,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,-,-,15,-,-,-,-,-
2018020902+0900,-,-,-,2616,0,0,0,1924,0,896,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,-,-,0,-,-,-,-,-
2018020903+0900,-,-,-,2828,0,0,0,2036,0,916,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828,-,-,0,-,-,-,-,-
2018020904+0900,-,-,-,2824,0,0,0,2030,0,922,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824,-,-,0,-,-,-,-,-
2018020905+0900,-,-,-,1000,0,0,0,227,0,930,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-,-,0,-,-,-,-,-
2018020906+0900,-,-,-,824,0,0,0,0,0,1169,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,-,-,0,-,-,-,-,-
2018020907+0900,-,-,-,1087,0,0,0,0,0,1144,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,-,-,2,-,-,-,-,-
2018020908+0900,-,-,-,2966,0,0,535,0,721,704,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966,-,-,15,-,-,-,-,-
2018020909+0900,-,-,-,2907,0,0,486,0,786,274,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,-,-,53,-,-,-,-,-
2018020910+0900,-,-,-,2262,0,0,0,0,760,101,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,-,-,11,-,-,-,-,-
2018020911+0900,-,-,-,2562,0,259,0,0,691,215,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,-,-,5,-,-,-,-,-
2018020912+0900,-,-,-,1430,0,0,0,0,434,207,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,-,-,4,-,-,-,-,-
2018020913+0900,-,-,-,1025,0,0,0,0,370,92,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,-,-,0,-,-,-,-,-
2018020914+0900,-,-,-,747,0,0,0,0,159,204,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,-,-,0,-,-,-,-,-
2018020915+0900,-,-,-,398,0,0,0,0,153,90,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,-,-,0,-,-,-,-,-
2018020916+0900,-,-,-,1023,0,448,0,0,193,116,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,-,-,63,-,-,-,-,-
