計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,北東間エアコン,食洗機,浄水器,IH,LK電源・レンジ・冷蔵庫,リビングエアコン,未使用,洗濯機・脱衣所コンセント,主寝室エアコン・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018032100+0900,-,-,-,1112,0,47,0,114,0,159,0,0,194,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,-,-,-,-,-,-,-,-
2018032101+0900,-,-,-,1009,0,0,0,56,0,156,0,0,164,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,-,-,-,-,-,-,-,-
2018032102+0900,-,-,-,958,0,0,0,156,0,148,0,0,165,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,-,-,-,-,-,-,-,-
2018032103+0900,-,-,-,816,0,0,0,57,0,161,0,0,164,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,-,-,-,-,-,-,-,-
2018032104+0900,-,-,-,844,0,0,0,115,0,158,0,0,165,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,-,-,-,-,-,-,-,-
2018032105+0900,-,-,-,759,0,0,0,59,0,47,0,0,165,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,-,-,-,-,-,-,-,-
2018032106+0900,-,-,-,2729,0,0,0,166,195,408,1075,0,181,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,-,-,-,-,-,-,-,-
2018032107+0900,-,-,-,2661,0,0,0,172,213,1046,936,0,310,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,-,-,-,-,-,-,-,-
2018032108+0900,-,-,-,2702,0,497,260,109,210,615,754,0,168,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702,-,-,-,-,-,-,-,-
2018032109+0900,-,-,-,3322,0,0,1380,126,102,674,670,0,167,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3322,-,-,-,-,-,-,-,-
2018032110+0900,-,-,-,2032,0,0,102,57,23,715,574,0,258,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,-,-,-,-,-,-,-,-
2018032111+0900,-,-,-,2096,0,0,0,120,205,674,545,0,239,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,-,-,-,-,-,-,-,-
2018032112+0900,-,-,-,1926,0,0,592,183,53,511,421,0,250,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,-,-,-,-,-,-,-,-
2018032113+0900,-,-,-,1586,0,0,1051,57,0,512,0,0,264,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,-,-,-,-,-,-,-,-
2018032114+0900,-,-,-,1046,0,0,61,116,0,512,0,0,172,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,-,-,-,-,-,-,-,-
2018032115+0900,-,-,-,924,0,0,0,56,0,394,0,0,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,-,-,-,-,-,-,-,-
2018032116+0900,-,-,-,689,0,0,0,111,0,255,0,0,171,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,-,-,-,-,-,-,-,-
2018032117+0900,-,-,-,1023,0,0,0,99,0,253,340,0,180,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,-,-,-,-,-,-,-,-
2018032118+0900,-,-,-,2037,0,0,0,374,0,602,881,0,171,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,-,-,-,-,-,-,-,-
2018032119+0900,-,-,-,1673,0,252,129,181,0,569,525,0,204,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,-,-,-,-,-,-,-,-
2018032120+0900,-,-,-,2297,0,259,1447,118,0,508,485,0,500,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297,-,-,-,-,-,-,-,-
2018032121+0900,-,-,-,1335,0,651,122,61,0,500,97,0,372,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,-,-,-,-,-,-,-,-
2018032122+0900,-,-,-,1118,0,151,0,115,0,96,0,0,196,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,-,-,-,-,-,-,-,-
2018032123+0900,-,-,-,906,0,0,0,104,0,33,0,0,174,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,-,-,-,-,-,-,-,-
