計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電1,太陽光発電2,ＩＨ・キッチン,エアコン・リビング,エアコン・主寝室,リビング照明・電源・TV,未使用,台所冷蔵庫照明コンセント,洗濯機・洗面・玄関照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018040500+0900,-,-,-,305,0,0,0,0,0,0,26,0,95,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-,-,-,-,-,-,-,-
2018040501+0900,-,-,-,245,0,0,0,0,0,0,25,0,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,-,-,-,-,-,-,-,-
2018040502+0900,-,-,-,247,0,0,0,0,0,0,26,0,42,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,-,-,-,-,-,-,-,-
2018040503+0900,-,-,-,230,0,0,0,0,0,0,25,0,34,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,-,-,-,-,-,-,-,-
2018040504+0900,-,-,-,270,0,0,0,0,0,0,25,0,50,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,-,-,-,-,-,-,-,-
2018040505+0900,-,-,-,243,0,0,0,0,0,0,26,0,44,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,-,-,-,-,-,-,-,-
2018040506+0900,-,-,-,414,18,141,80,212,0,0,36,0,182,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,-,-,-,-,-,-,-,-
2018040507+0900,-,-,-,20,1074,932,651,31,166,0,47,0,117,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,-,-,-,-,-,-,-,-
2018040508+0900,-,-,-,0,1955,1284,1045,47,34,0,28,0,87,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,-,-,-,-,-,-,-,-
2018040509+0900,-,-,-,0,2531,1668,1359,0,0,0,26,0,41,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,-,-,-,-,-,-,-,-
2018040510+0900,-,-,-,0,2203,1425,1091,0,0,0,42,0,39,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,-,-,-,-,-,-,-,-
2018040511+0900,-,-,-,0,2273,1573,1188,198,0,0,30,0,42,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,-,-,-,-,-,-,-,-
2018040512+0900,-,-,-,0,2302,1558,1174,22,0,0,66,0,181,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,-,-,-,-,-,-,-,-
2018040513+0900,-,-,-,0,2636,1626,1245,0,0,0,26,0,59,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,-,-,-,-,-,-,-,-
2018040514+0900,-,-,-,0,1408,930,699,0,0,0,29,0,46,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,-,-,-,-,-,-,-,-
