計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,2Fエアコン,洗濯機冷蔵庫,IHクッキングヒーター,エコキュート,エアコン・主寝室,キッチンリビング・電灯,未使用,キッチンコンセント,和室エアコン2,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,24080,0,358,590,88,6809,86,2648,0,1038,4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24080,-,-,466,-,-,-,-,-
20171202,-,-,-,24795,0,1054,601,538,8191,59,3299,0,1029,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24795,-,-,639,-,-,-,-,-
20171203,-,-,-,22240,0,258,580,91,9873,74,3545,0,996,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22240,-,-,351,-,-,-,-,-
20171204,-,-,-,19044,0,816,573,547,4901,89,3411,0,1101,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19044,-,-,753,-,-,-,-,-
20171205,-,-,-,28905,0,753,579,270,8445,142,5856,0,1057,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28905,-,-,595,-,-,-,-,-
20171206,-,-,-,25994,0,483,542,644,8116,129,3914,0,994,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25994,-,-,488,-,-,-,-,-
20171207,-,-,-,21445,0,842,570,741,7085,154,3562,0,1076,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21445,-,-,484,-,-,-,-,-
20171208,-,-,-,22318,0,841,587,488,8017,178,3009,0,1031,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22318,-,-,1048,-,-,-,-,-
20171209,-,-,-,20824,0,220,508,0,10453,61,4857,0,838,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20824,-,-,39,-,-,-,-,-
20171210,-,-,-,18482,0,745,618,1319,96,251,5005,0,1128,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18482,-,-,427,-,-,-,-,-
20171211,-,-,-,20812,0,717,550,773,5788,96,4391,0,1023,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20812,-,-,582,-,-,-,-,-
20171212,-,-,-,21253,0,474,514,663,4631,78,5812,0,984,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21253,-,-,387,-,-,-,-,-
20171213,-,-,-,24277,0,857,306,540,7051,87,5238,0,1007,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24277,-,-,545,-,-,-,-,-
20171214,-,-,-,23034,0,802,527,621,5251,219,4436,0,1012,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23034,-,-,523,-,-,-,-,-
20171215,-,-,-,20533,0,816,620,457,4298,199,4284,0,1062,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20533,-,-,453,-,-,-,-,-
20171216,-,-,-,28155,0,730,688,1629,7670,92,9340,0,981,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28155,-,-,783,-,-,-,-,-
20171217,-,-,-,28831,0,779,486,745,3800,101,5681,0,1156,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28831,-,-,417,-,-,-,-,-
20171218,-,-,-,36921,0,737,559,735,8102,88,7608,0,1044,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36921,-,-,709,-,-,-,-,-
20171219,-,-,-,25822,0,499,528,278,5580,21,7114,0,1012,3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25822,-,-,508,-,-,-,-,-
20171220,-,-,-,29774,0,598,468,735,8162,198,5903,0,1021,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29774,-,-,604,-,-,-,-,-
20171221,-,-,-,27581,0,296,447,547,6583,85,5513,0,1013,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27581,-,-,479,-,-,-,-,-
20171222,-,-,-,22412,0,953,459,690,6990,109,3835,0,893,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22412,-,-,497,-,-,-,-,-
20171223,-,-,-,10573,0,411,529,58,3375,16,1807,0,1028,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10573,-,-,316,-,-,-,-,-
20171224,-,-,-,24197,0,405,579,327,6556,114,5808,0,1007,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24197,-,-,689,-,-,-,-,-
20171225,-,-,-,26474,0,959,424,467,8319,74,8076,0,1132,3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26474,-,-,699,-,-,-,-,-
20171226,-,-,-,41209,0,768,448,1386,16595,57,10642,0,1089,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41209,-,-,570,-,-,-,-,-
20171227,-,-,-,25246,0,774,478,651,9861,123,4137,0,1051,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25246,-,-,446,-,-,-,-,-
20171228,-,-,-,35423,0,659,459,1050,16379,70,8220,0,1117,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35423,-,-,545,-,-,-,-,-
20171229,-,-,-,23269,0,929,537,1528,214,220,7549,0,1057,3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23269,-,-,513,-,-,-,-,-
20171230,-,-,-,27348,0,792,562,310,13615,150,5460,0,1098,3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27348,-,-,676,-,-,-,-,-
20171231,-,-,-,27467,0,1032,567,2347,4445,110,7863,0,1173,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27467,-,-,604,-,-,-,-,-
