計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,未使用,洋室１廊下　照明・電源,作業場　事務所,リビング　エアコン　TV,電子レンジ　冷蔵庫,未使用,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,19482,0,0,665,8575,2608,2250,5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19482,-,-,-,-,-,-,-,-
20180602,-,-,-,18628,0,0,742,8320,2731,2423,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18628,-,-,-,-,-,-,-,-
20180603,-,-,-,12664,0,0,541,4065,2505,2486,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12664,-,-,-,-,-,-,-,-
20180604,-,-,-,20593,0,0,521,9353,2727,2665,4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20593,-,-,-,-,-,-,-,-
20180605,-,-,-,19872,0,0,882,8937,2878,2461,4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19872,-,-,-,-,-,-,-,-
20180606,-,-,-,12521,0,0,530,4112,2762,2265,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12521,-,-,-,-,-,-,-,-
20180607,-,-,-,18898,0,0,518,8926,2652,2308,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18898,-,-,-,-,-,-,-,-
20180608,-,-,-,20358,0,0,433,9323,2772,2808,4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20358,-,-,-,-,-,-,-,-
20180609,-,-,-,17989,0,0,516,7656,2284,2791,4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17989,-,-,-,-,-,-,-,-
20180610,-,-,-,13202,0,0,506,4379,2626,2655,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13202,-,-,-,-,-,-,-,-
20180611,-,-,-,20081,0,0,468,9155,2827,2429,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20081,-,-,-,-,-,-,-,-
20180612,-,-,-,19663,0,0,547,9359,2921,2138,4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19663,-,-,-,-,-,-,-,-
20180613,-,-,-,12328,0,0,564,4179,2421,2291,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12328,-,-,-,-,-,-,-,-
20180614,-,-,-,20524,0,0,602,7166,2698,2326,7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20524,-,-,-,-,-,-,-,-
20180615,-,-,-,20862,0,0,901,8175,2475,2380,6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20862,-,-,-,-,-,-,-,-
20180616,-,-,-,17126,0,0,610,7041,2947,2413,3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17126,-,-,-,-,-,-,-,-
20180617,-,-,-,13118,0,0,496,4295,2901,2553,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13118,-,-,-,-,-,-,-,-
20180618,-,-,-,17847,0,0,441,8018,2499,2737,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17847,-,-,-,-,-,-,-,-
20180619,-,-,-,20558,0,0,453,9384,3012,2602,4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20558,-,-,-,-,-,-,-,-
20180620,-,-,-,12610,0,0,443,4258,2825,2331,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12610,-,-,-,-,-,-,-,-
20180621,-,-,-,20834,0,0,506,9758,2978,2638,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20834,-,-,-,-,-,-,-,-
20180622,-,-,-,22623,0,0,468,11260,3187,2510,4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22623,-,-,-,-,-,-,-,-
20180623,-,-,-,15371,0,0,508,5161,2717,2483,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15371,-,-,-,-,-,-,-,-
20180624,-,-,-,12268,0,0,848,4288,1549,2636,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12268,-,-,-,-,-,-,-,-
20180625,-,-,-,17201,0,0,448,7781,2919,2471,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17201,-,-,-,-,-,-,-,-
20180626,-,-,-,19704,0,0,410,9249,2581,2710,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19704,-,-,-,-,-,-,-,-
20180627,-,-,-,12667,0,0,440,4443,2555,2406,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12667,-,-,-,-,-,-,-,-
20180628,-,-,-,22822,0,0,378,12231,2634,2696,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22822,-,-,-,-,-,-,-,-
20180629,-,-,-,19566,0,0,623,9484,2710,2742,3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19566,-,-,-,-,-,-,-,-
20180630,-,-,-,19931,0,0,422,9868,2634,2718,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19931,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
