計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,未使用,洋室１廊下　照明・電源,作業場　事務所,リビング　エアコン　TV,電子レンジ　冷蔵庫,未使用,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,19856,0,0,2577,8603,3121,1722,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19856,-,-,-,-,-,-,-,-
20180202,-,-,-,21120,0,0,2738,9456,3023,1280,4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21120,-,-,-,-,-,-,-,-
20180203,-,-,-,22109,0,0,3868,9602,3372,1745,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22109,-,-,-,-,-,-,-,-
20180204,-,-,-,12198,0,0,2414,3066,2801,1260,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12198,-,-,-,-,-,-,-,-
20180205,-,-,-,20678,0,0,2785,9348,2681,1471,4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20678,-,-,-,-,-,-,-,-
20180206,-,-,-,19563,0,0,2172,9307,3240,1557,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19563,-,-,-,-,-,-,-,-
20180207,-,-,-,12642,0,0,2628,3078,2865,1360,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12642,-,-,-,-,-,-,-,-
20180208,-,-,-,21631,0,0,2923,9476,3120,1363,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21631,-,-,-,-,-,-,-,-
20180209,-,-,-,20780,0,0,2436,9372,3108,1749,4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20780,-,-,-,-,-,-,-,-
20180210,-,-,-,19163,0,0,1839,8758,2977,1719,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19163,-,-,-,-,-,-,-,-
20180211,-,-,-,12666,0,0,2176,3023,3214,1689,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12666,-,-,-,-,-,-,-,-
20180212,-,-,-,12471,0,0,2517,3078,3007,1300,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12471,-,-,-,-,-,-,-,-
20180213,-,-,-,19792,0,0,2627,8081,3275,1346,4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19792,-,-,-,-,-,-,-,-
20180214,-,-,-,12769,0,0,2256,3236,3104,1527,2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12769,-,-,-,-,-,-,-,-
20180215,-,-,-,20098,0,0,2414,9603,2993,1598,3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20098,-,-,-,-,-,-,-,-
20180216,-,-,-,20743,0,0,2837,9104,2825,1810,4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20743,-,-,-,-,-,-,-,-
20180217,-,-,-,18922,0,0,2478,7313,3111,1439,4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18922,-,-,-,-,-,-,-,-
20180218,-,-,-,14383,0,0,2403,3731,3142,1709,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14383,-,-,-,-,-,-,-,-
20180219,-,-,-,19441,0,0,1963,8647,2924,1520,4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19441,-,-,-,-,-,-,-,-
20180220,-,-,-,18757,0,0,2051,8629,2674,1303,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18757,-,-,-,-,-,-,-,-
20180221,-,-,-,11217,0,0,1741,3192,2151,1563,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11217,-,-,-,-,-,-,-,-
20180222,-,-,-,20192,0,0,2540,8957,2780,1511,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20192,-,-,-,-,-,-,-,-
20180223,-,-,-,19211,0,0,2226,7867,3234,1569,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19211,-,-,-,-,-,-,-,-
20180224,-,-,-,19127,0,0,3016,8461,2957,1488,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19127,-,-,-,-,-,-,-,-
20180225,-,-,-,12875,0,0,2173,3239,2958,1788,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12875,-,-,-,-,-,-,-,-
20180226,-,-,-,18822,0,0,2597,8595,2651,1606,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18822,-,-,-,-,-,-,-,-
20180227,-,-,-,18213,0,0,2306,8536,2727,1651,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18213,-,-,-,-,-,-,-,-
20180228,-,-,-,18948,0,0,2388,8473,2756,1457,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18948,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
