計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,未使用,洋室１廊下　照明・電源,作業場　事務所,リビング　エアコン　TV,電子レンジ　冷蔵庫,未使用,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,24720,0,0,1443,10729,3022,2225,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24720,-,-,-,-,-,-,-,-
20180502,-,-,-,19824,0,0,958,9013,2815,2153,4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19824,-,-,-,-,-,-,-,-
20180503,-,-,-,13554,0,0,972,4589,2649,1999,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13554,-,-,-,-,-,-,-,-
20180504,-,-,-,12791,0,0,1151,4409,1862,1907,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12791,-,-,-,-,-,-,-,-
20180505,-,-,-,13436,0,0,875,4771,2400,1849,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13436,-,-,-,-,-,-,-,-
20180506,-,-,-,12141,0,0,937,3792,2870,1961,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12141,-,-,-,-,-,-,-,-
20180507,-,-,-,18573,0,0,589,8882,2649,2193,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18573,-,-,-,-,-,-,-,-
20180508,-,-,-,18894,0,0,1024,8535,3056,1933,4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18894,-,-,-,-,-,-,-,-
20180509,-,-,-,11745,0,0,1213,3734,2408,1721,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11745,-,-,-,-,-,-,-,-
20180510,-,-,-,19398,0,0,1629,9175,2455,1695,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19398,-,-,-,-,-,-,-,-
20180511,-,-,-,19572,0,0,1434,8449,2717,2194,4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19572,-,-,-,-,-,-,-,-
20180512,-,-,-,16963,0,0,1255,6924,2404,1998,4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16963,-,-,-,-,-,-,-,-
20180513,-,-,-,12173,0,0,772,4150,2423,2191,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12173,-,-,-,-,-,-,-,-
20180514,-,-,-,20252,0,0,819,8738,2692,2373,5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20252,-,-,-,-,-,-,-,-
20180515,-,-,-,17736,0,0,708,7708,2974,2379,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17736,-,-,-,-,-,-,-,-
20180516,-,-,-,12780,0,0,582,4114,2881,2560,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780,-,-,-,-,-,-,-,-
20180517,-,-,-,20291,0,0,564,9304,2789,2720,4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20291,-,-,-,-,-,-,-,-
20180518,-,-,-,19412,0,0,631,8814,2894,2806,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19412,-,-,-,-,-,-,-,-
20180519,-,-,-,18161,0,0,904,9065,2697,1984,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18161,-,-,-,-,-,-,-,-
20180520,-,-,-,11646,0,0,761,3586,2620,2004,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11646,-,-,-,-,-,-,-,-
20180521,-,-,-,18597,0,0,596,8512,2748,2156,4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18597,-,-,-,-,-,-,-,-
20180522,-,-,-,19694,0,0,1006,9004,2472,2229,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19694,-,-,-,-,-,-,-,-
20180523,-,-,-,12535,0,0,641,4066,2892,2201,2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12535,-,-,-,-,-,-,-,-
20180524,-,-,-,19030,0,0,854,8636,2657,2393,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19030,-,-,-,-,-,-,-,-
20180525,-,-,-,18574,0,0,1064,7263,2963,2417,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18574,-,-,-,-,-,-,-,-
20180526,-,-,-,12213,0,0,651,4131,2376,2291,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12213,-,-,-,-,-,-,-,-
20180527,-,-,-,12292,0,0,718,3816,2404,2314,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12292,-,-,-,-,-,-,-,-
