計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器乾燥機冷蔵庫,未使用,未使用,未使用,エアコン・リビング,エアコン・和室,未使用,リビング・照明・テレビ,和室玄関ローカ照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,9115,0,2979,0,0,0,0,0,0,5940,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9115,-,-,-,-,-,-,-,-
20171102,-,-,-,9588,0,3516,0,0,0,0,0,0,5890,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9588,-,-,-,-,-,-,-,-
20171103,-,-,-,8279,0,3504,0,0,0,0,0,0,4594,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8279,-,-,-,-,-,-,-,-
20171104,-,-,-,9062,0,2828,0,0,0,0,0,0,6028,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9062,-,-,-,-,-,-,-,-
20171105,-,-,-,9310,0,3526,0,0,0,0,0,0,5487,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9310,-,-,-,-,-,-,-,-
20171106,-,-,-,8569,0,3448,0,0,0,0,0,0,4916,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8569,-,-,-,-,-,-,-,-
20171107,-,-,-,8485,0,3412,0,0,0,0,0,0,4768,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8485,-,-,-,-,-,-,-,-
20171108,-,-,-,7783,0,2938,0,0,0,0,0,0,4683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7783,-,-,-,-,-,-,-,-
20171109,-,-,-,8740,0,3770,0,0,0,0,0,0,4769,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8740,-,-,-,-,-,-,-,-
20171110,-,-,-,9163,0,3622,0,0,0,0,0,0,5369,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9163,-,-,-,-,-,-,-,-
20171111,-,-,-,8985,0,4269,0,0,0,0,0,0,4548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8985,-,-,-,-,-,-,-,-
