計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,自販機他,リビング・照明・テレビ,店エアコン、店照明,洗濯機、冷蔵庫、炊飯器,ＩＨ,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,26958,0,0,8391,3242,1060,11540,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26958,-,-,-,-,-,-,-,-
20180602,-,-,-,21271,0,0,8650,3043,2175,5231,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21271,-,-,-,-,-,-,-,-
20180603,-,-,-,21324,0,0,8537,4199,1189,4713,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21324,-,-,-,-,-,-,-,-
20180604,-,-,-,25313,0,0,9154,3310,1265,9219,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25313,-,-,-,-,-,-,-,-
20180605,-,-,-,24185,0,0,7970,5753,1386,6257,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24185,-,-,-,-,-,-,-,-
20180606,-,-,-,30161,0,0,7844,11184,1400,6611,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30161,-,-,-,-,-,-,-,-
20180607,-,-,-,26918,0,799,8968,3351,1077,10162,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26918,-,-,-,-,-,-,-,-
20180608,-,-,-,27836,0,1150,9677,2873,1041,9697,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27836,-,-,-,-,-,-,-,-
20180609,-,-,-,27555,0,0,10041,7895,848,5956,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27555,-,-,-,-,-,-,-,-
20180610,-,-,-,30704,0,0,9325,12706,1149,4518,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30704,-,-,-,-,-,-,-,-
20180611,-,-,-,25032,0,0,8349,6726,1347,6795,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25032,-,-,-,-,-,-,-,-
20180612,-,-,-,26702,0,0,8142,3675,1302,11327,780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26702,-,-,-,-,-,-,-,-
20180613,-,-,-,19501,0,0,8334,2747,947,5002,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19501,-,-,-,-,-,-,-,-
20180614,-,-,-,22825,0,0,8755,2966,1372,7974,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22825,-,-,-,-,-,-,-,-
20180615,-,-,-,28168,0,0,9406,4032,1182,11028,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28168,-,-,-,-,-,-,-,-
20180616,-,-,-,21834,0,0,9955,2644,1197,5512,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21834,-,-,-,-,-,-,-,-
20180617,-,-,-,23328,0,0,10439,2416,3272,4698,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23328,-,-,-,-,-,-,-,-
