計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,自販機他,リビング・照明・テレビ,店エアコン、店照明,洗濯機、冷蔵庫、炊飯器,ＩＨ,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,22866,0,0,9152,5096,1177,4479,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22866,-,-,-,-,-,-,-,-
20180402,-,-,-,24466,0,0,10032,5613,1174,6260,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24466,-,-,-,-,-,-,-,-
20180403,-,-,-,28119,0,0,9339,3312,1220,10698,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28119,-,-,-,-,-,-,-,-
20180404,-,-,-,22000,0,0,9172,3407,1332,6258,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,-,-,-,-,-,-,-,-
20180405,-,-,-,22520,0,0,9014,3350,1193,6574,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22520,-,-,-,-,-,-,-,-
20180406,-,-,-,27733,0,0,9732,4596,3235,6973,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27733,-,-,-,-,-,-,-,-
20180407,-,-,-,24422,0,0,8935,7967,1655,4609,220,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24422,-,-,-,-,-,-,-,-
20180408,-,-,-,24222,0,0,10123,7734,1381,3260,775,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24222,-,-,-,-,-,-,-,-
20180409,-,-,-,26037,0,0,10251,5708,1284,6906,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26037,-,-,-,-,-,-,-,-
20180410,-,-,-,21181,0,0,8849,4173,1232,5272,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21181,-,-,-,-,-,-,-,-
20180411,-,-,-,23552,0,0,9909,5192,1275,4764,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23552,-,-,-,-,-,-,-,-
20180412,-,-,-,21575,0,0,9072,3254,1202,6051,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21575,-,-,-,-,-,-,-,-
20180413,-,-,-,26085,0,0,9687,3062,1222,10500,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26085,-,-,-,-,-,-,-,-
20180414,-,-,-,24403,0,0,9678,6648,1197,5315,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24403,-,-,-,-,-,-,-,-
20180415,-,-,-,28939,0,0,10114,11291,1461,3630,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28939,-,-,-,-,-,-,-,-
20180416,-,-,-,24293,0,0,9623,5168,1422,5822,1237,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24293,-,-,-,-,-,-,-,-
20180417,-,-,-,27177,0,0,9768,6411,1343,7809,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27177,-,-,-,-,-,-,-,-
20180418,-,-,-,24450,0,0,8751,6314,1068,6617,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24450,-,-,-,-,-,-,-,-
20180419,-,-,-,30191,0,0,9785,6737,1272,10902,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30191,-,-,-,-,-,-,-,-
20180420,-,-,-,23928,0,0,9591,3827,1257,6651,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23928,-,-,-,-,-,-,-,-
20180421,-,-,-,17918,0,0,8638,2923,1156,3972,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17918,-,-,-,-,-,-,-,-
20180422,-,-,-,18229,0,0,8963,2563,1275,3982,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18229,-,-,-,-,-,-,-,-
20180423,-,-,-,26532,0,0,9947,3160,1273,9387,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26532,-,-,-,-,-,-,-,-
20180424,-,-,-,25608,0,0,8914,7920,1256,5678,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25608,-,-,-,-,-,-,-,-
20180425,-,-,-,37251,0,0,8254,11797,3806,11275,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37251,-,-,-,-,-,-,-,-
