計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IHヒーター,主寝室エアコン,冷蔵庫・洗濯機,LDK・TV電灯コンセン,浴室乾燥機,未使用,電子レンジ,子供部屋エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,34316,0,10444,113,4267,1831,6075,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34316,-,-,-,-,-,-,-,-
20180102,-,-,-,32555,0,13984,188,4166,1777,5271,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32555,-,-,-,-,-,-,-,-
20180103,-,-,-,26195,0,10985,0,3653,1668,4461,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26195,-,-,-,-,-,-,-,-
20180104,-,-,-,30602,0,14483,245,3347,1782,3042,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30602,-,-,-,-,-,-,-,-
20180105,-,-,-,19394,0,6916,0,1322,1697,3549,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19394,-,-,-,-,-,-,-,-
20180106,-,-,-,16122,0,2412,590,0,1594,4369,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16122,-,-,-,-,-,-,-,-
20180107,-,-,-,29168,0,11071,1018,4357,1511,6315,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29168,-,-,-,-,-,-,-,-
20180108,-,-,-,19348,0,1481,123,2680,1653,5219,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19348,-,-,-,-,-,-,-,-
20180109,-,-,-,21407,0,5798,0,3167,1570,4084,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21407,-,-,-,-,-,-,-,-
20180110,-,-,-,29216,0,9853,164,3782,1890,3739,1287,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29216,-,-,-,-,-,-,-,-
20180111,-,-,-,33633,0,13575,903,4417,1569,4988,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33633,-,-,-,-,-,-,-,-
20180112,-,-,-,32890,0,10001,475,5752,1708,3432,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32890,-,-,-,-,-,-,-,-
20180113,-,-,-,36167,0,14625,0,5696,1715,4548,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36167,-,-,-,-,-,-,-,-
20180114,-,-,-,27199,0,10403,319,4359,1704,4900,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27199,-,-,-,-,-,-,-,-
20180115,-,-,-,33358,0,12790,1602,5379,1764,5283,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33358,-,-,-,-,-,-,-,-
20180116,-,-,-,21738,0,5334,838,2810,1622,4722,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21738,-,-,-,-,-,-,-,-
20180117,-,-,-,15626,0,1003,767,2092,1918,5303,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15626,-,-,-,-,-,-,-,-
20180118,-,-,-,18590,0,2032,1351,2773,1808,5260,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18590,-,-,-,-,-,-,-,-
20180119,-,-,-,18992,0,5298,152,3173,1663,3254,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18992,-,-,-,-,-,-,-,-
