計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IHヒーター,主寝室エアコン,冷蔵庫・洗濯機,LDK・TV電灯コンセン,浴室乾燥機,未使用,電子レンジ,子供部屋エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,12934,0,0,1983,0,2858,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12934,-,-,-,-,-,-,-,-
20180502,-,-,-,10426,0,0,441,0,2477,3252,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10426,-,-,-,-,-,-,-,-
20180503,-,-,-,10854,0,0,645,0,2270,3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10854,-,-,-,-,-,-,-,-
20180504,-,-,-,11204,0,0,836,0,2078,3752,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11204,-,-,-,-,-,-,-,-
20180505,-,-,-,9713,0,0,0,0,1927,3220,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9713,-,-,-,-,-,-,-,-
20180506,-,-,-,9552,0,0,81,0,1816,3428,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9552,-,-,-,-,-,-,-,-
20180507,-,-,-,11112,0,0,0,0,3475,3281,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11112,-,-,-,-,-,-,-,-
20180508,-,-,-,11569,0,0,574,0,2835,3915,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11569,-,-,-,-,-,-,-,-
20180509,-,-,-,10850,0,0,108,0,2033,4656,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10850,-,-,-,-,-,-,-,-
20180510,-,-,-,11246,0,0,787,0,2039,4428,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11246,-,-,-,-,-,-,-,-
20180511,-,-,-,9307,0,0,0,0,2166,2929,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9307,-,-,-,-,-,-,-,-
20180512,-,-,-,9924,0,0,342,0,2376,3287,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9924,-,-,-,-,-,-,-,-
20180513,-,-,-,9918,0,0,142,0,2596,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9918,-,-,-,-,-,-,-,-
20180514,-,-,-,11299,0,738,453,0,2613,3648,53,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11299,-,-,-,-,-,-,-,-
20180515,-,-,-,10745,0,1137,226,0,2736,2732,53,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10745,-,-,-,-,-,-,-,-
20180516,-,-,-,13809,0,2306,804,201,4122,2614,26,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13809,-,-,-,-,-,-,-,-
20180517,-,-,-,16248,0,2251,954,336,4843,3347,42,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16248,-,-,-,-,-,-,-,-
20180518,-,-,-,13236,0,2040,0,655,3794,2666,47,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13236,-,-,-,-,-,-,-,-
