計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IHヒーター,主寝室エアコン,冷蔵庫・洗濯機,LDK・TV電灯コンセン,浴室乾燥機,未使用,電子レンジ,子供部屋エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,19248,0,3416,1288,3287,1709,4931,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19248,-,-,-,-,-,-,-,-
20180302,-,-,-,19688,0,3694,651,4445,1356,3569,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19688,-,-,-,-,-,-,-,-
20180303,-,-,-,25016,0,7741,1081,3785,1284,5297,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25016,-,-,-,-,-,-,-,-
20180304,-,-,-,18903,0,5676,342,1820,1799,4460,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18903,-,-,-,-,-,-,-,-
20180305,-,-,-,16407,0,4221,204,1637,1992,3684,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16407,-,-,-,-,-,-,-,-
20180306,-,-,-,20124,0,3017,1855,1565,1752,4828,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20124,-,-,-,-,-,-,-,-
20180307,-,-,-,17227,0,2846,402,3584,1561,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17227,-,-,-,-,-,-,-,-
20180308,-,-,-,18498,0,2366,0,2568,1678,6110,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18498,-,-,-,-,-,-,-,-
20180309,-,-,-,21010,0,7636,0,3991,1483,3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21010,-,-,-,-,-,-,-,-
20180310,-,-,-,19467,0,4029,135,3989,1673,4650,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19467,-,-,-,-,-,-,-,-
20180311,-,-,-,18036,0,1730,1001,3671,1645,4666,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18036,-,-,-,-,-,-,-,-
20180312,-,-,-,19468,0,2477,1528,3210,1741,3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19468,-,-,-,-,-,-,-,-
20180313,-,-,-,17044,0,3030,545,2739,1807,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17044,-,-,-,-,-,-,-,-
20180314,-,-,-,13387,0,890,461,1551,1953,3168,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13387,-,-,-,-,-,-,-,-
20180315,-,-,-,14106,0,0,480,1317,1947,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14106,-,-,-,-,-,-,-,-
20180316,-,-,-,18771,0,3962,648,3261,1821,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18771,-,-,-,-,-,-,-,-
20180317,-,-,-,20277,0,2957,1373,3676,1758,5578,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20277,-,-,-,-,-,-,-,-
20180318,-,-,-,14827,0,0,865,2448,1903,5432,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14827,-,-,-,-,-,-,-,-
20180319,-,-,-,12550,0,0,229,910,2898,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12550,-,-,-,-,-,-,-,-
20180320,-,-,-,18225,0,6151,242,267,1932,3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18225,-,-,-,-,-,-,-,-
20180321,-,-,-,24299,0,5666,323,3171,1669,5487,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24299,-,-,-,-,-,-,-,-
20180322,-,-,-,16018,0,3741,0,1822,1637,4437,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16018,-,-,-,-,-,-,-,-
20180323,-,-,-,18964,0,3407,0,4427,1567,3503,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18964,-,-,-,-,-,-,-,-
20180324,-,-,-,18250,0,2346,232,3100,1797,5264,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18250,-,-,-,-,-,-,-,-
20180325,-,-,-,13136,0,0,544,2573,1916,3825,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13136,-,-,-,-,-,-,-,-
20180326,-,-,-,14179,0,1767,627,2365,1902,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14179,-,-,-,-,-,-,-,-
20180327,-,-,-,11747,0,0,0,1643,1952,3331,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11747,-,-,-,-,-,-,-,-
20180328,-,-,-,14042,0,0,1419,1030,1936,4743,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14042,-,-,-,-,-,-,-,-
20180329,-,-,-,13157,0,956,897,0,2205,4465,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157,-,-,-,-,-,-,-,-
20180330,-,-,-,11295,0,0,894,0,2206,3444,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11295,-,-,-,-,-,-,-,-
20180331,-,-,-,10679,0,0,408,0,2100,3320,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679,-,-,-,-,-,-,-,-
