計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018052213+0900,-,-,-,796,0,0,0,0,0,0,103,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,-,-,1,-,-,-,-,-
2018052214+0900,-,-,-,841,0,0,0,0,0,0,116,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,-,-,0,-,-,-,-,-
2018052215+0900,-,-,-,882,0,0,0,0,0,0,108,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,-,-,1,-,-,-,-,-
2018052216+0900,-,-,-,841,0,0,0,0,0,0,123,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,-,-,3,-,-,-,-,-
2018052217+0900,-,-,-,1062,0,198,0,0,0,0,122,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,-,-,11,-,-,-,-,-
2018052218+0900,-,-,-,1207,0,294,46,0,0,0,136,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,-,-,8,-,-,-,-,-
2018052219+0900,-,-,-,1084,0,63,0,0,0,0,167,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,-,-,28,-,-,-,-,-
2018052220+0900,-,-,-,1003,0,0,0,0,0,0,125,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,-,-,0,-,-,-,-,-
2018052221+0900,-,-,-,974,0,0,0,0,0,0,126,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,-,-,0,-,-,-,-,-
2018052222+0900,-,-,-,1693,0,0,0,759,0,0,136,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,-,-,230,-,-,-,-,-
2018052223+0900,-,-,-,1589,0,0,0,794,0,0,133,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,-,-,60,-,-,-,-,-
