計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018010200+0900,-,-,-,2539,0,0,0,1386,0,0,81,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,-,-,26,-,-,-,-,-
2018010201+0900,-,-,-,2744,0,0,0,1299,0,0,83,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744,-,-,177,-,-,-,-,-
2018010202+0900,-,-,-,2131,0,0,0,1098,0,0,132,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,-,-,2,-,-,-,-,-
2018010203+0900,-,-,-,2980,0,0,0,1235,0,0,165,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,-,-,0,-,-,-,-,-
2018010204+0900,-,-,-,3367,0,0,0,1310,0,0,110,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367,-,-,0,-,-,-,-,-
2018010205+0900,-,-,-,3300,0,0,0,1254,0,0,89,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,-,-,0,-,-,-,-,-
2018010206+0900,-,-,-,3568,0,0,0,1199,0,0,90,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568,-,-,0,-,-,-,-,-
2018010207+0900,-,-,-,3790,0,692,192,1169,0,0,113,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3790,-,-,40,-,-,-,-,-
2018010208+0900,-,-,-,2231,0,469,0,47,0,0,96,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,-,-,15,-,-,-,-,-
2018010209+0900,-,-,-,1176,0,0,0,0,0,0,82,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,-,-,0,-,-,-,-,-
2018010210+0900,-,-,-,1036,0,0,0,0,0,0,78,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,-,-,0,-,-,-,-,-
2018010211+0900,-,-,-,1387,0,169,46,0,0,0,83,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,-,-,0,-,-,-,-,-
2018010212+0900,-,-,-,1532,0,232,78,0,0,0,85,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,-,-,39,-,-,-,-,-
2018010213+0900,-,-,-,919,0,0,0,0,0,0,84,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,-,-,0,-,-,-,-,-
2018010214+0900,-,-,-,902,0,0,0,0,0,0,85,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,-,-,0,-,-,-,-,-
2018010215+0900,-,-,-,918,0,0,0,0,0,0,81,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,-,-,0,-,-,-,-,-
2018010216+0900,-,-,-,760,0,0,0,0,0,0,96,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,-,-,10,-,-,-,-,-
2018010217+0900,-,-,-,1446,0,0,0,0,438,0,80,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,-,-,6,-,-,-,-,-
2018010218+0900,-,-,-,2487,0,517,128,0,904,0,137,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,-,-,10,-,-,-,-,-
2018010219+0900,-,-,-,2042,0,0,15,0,817,0,98,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,-,-,1,-,-,-,-,-
2018010220+0900,-,-,-,2410,0,181,61,0,786,0,87,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,-,-,3,-,-,-,-,-
