計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・北和室,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018070800+0900,-,-,-,1702,0,0,0,713,0,0,136,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,-,-,11,-,-,-,-,-
2018070801+0900,-,-,-,905,0,0,0,58,0,0,128,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,-,-,0,-,-,-,-,-
2018070802+0900,-,-,-,769,0,0,0,0,0,0,128,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,-,-,0,-,-,-,-,-
2018070803+0900,-,-,-,809,0,0,0,0,0,0,116,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,-,-,0,-,-,-,-,-
2018070804+0900,-,-,-,938,0,0,0,0,0,0,135,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,-,-,0,-,-,-,-,-
2018070805+0900,-,-,-,1507,0,293,0,0,0,0,131,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,-,-,0,-,-,-,-,-
2018070806+0900,-,-,-,1123,0,140,0,0,0,0,178,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,-,-,0,-,-,-,-,-
2018070807+0900,-,-,-,1238,0,65,0,0,0,0,134,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,-,-,97,-,-,-,-,-
2018070808+0900,-,-,-,942,0,70,0,0,0,0,124,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,-,-,0,-,-,-,-,-
2018070809+0900,-,-,-,732,0,0,0,0,0,0,131,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,-,-,0,-,-,-,-,-
2018070810+0900,-,-,-,428,0,0,0,0,0,0,127,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,-,-,0,-,-,-,-,-
2018070811+0900,-,-,-,630,0,0,0,0,0,0,129,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,-,-,58,-,-,-,-,-
2018070812+0900,-,-,-,519,0,0,0,0,0,0,133,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,-,-,0,-,-,-,-,-
2018070813+0900,-,-,-,697,0,0,0,0,0,0,127,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,-,-,0,-,-,-,-,-
2018070814+0900,-,-,-,935,0,0,0,0,0,0,123,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,-,-,0,-,-,-,-,-
2018070815+0900,-,-,-,969,0,0,0,0,0,0,133,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,-,-,0,-,-,-,-,-
2018070816+0900,-,-,-,919,0,0,0,0,0,0,120,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,-,-,0,-,-,-,-,-
2018070817+0900,-,-,-,1151,0,190,0,0,6,0,147,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,-,-,0,-,-,-,-,-
2018070818+0900,-,-,-,1278,0,0,0,0,166,0,224,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,-,-,0,-,-,-,-,-
2018070819+0900,-,-,-,2048,0,566,0,0,173,0,189,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,-,-,13,-,-,-,-,-
2018070820+0900,-,-,-,1557,0,65,0,0,32,0,238,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,-,-,0,-,-,-,-,-
2018070821+0900,-,-,-,1410,0,184,0,0,0,0,162,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,-,-,24,-,-,-,-,-
2018070822+0900,-,-,-,1609,0,0,0,717,0,0,139,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,-,-,168,-,-,-,-,-
2018070823+0900,-,-,-,1650,0,0,0,725,0,0,140,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,-,-,6,-,-,-,-,-
