計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018010900+0900,-,-,-,3618,0,0,0,1109,0,0,85,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618,-,-,0,-,-,-,-,-
2018010901+0900,-,-,-,3210,0,0,0,1104,0,0,87,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210,-,-,85,-,-,-,-,-
2018010902+0900,-,-,-,3180,0,0,0,1102,0,0,93,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180,-,-,0,-,-,-,-,-
2018010903+0900,-,-,-,3241,0,0,0,1097,0,0,201,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241,-,-,0,-,-,-,-,-
2018010904+0900,-,-,-,2712,0,286,17,1055,0,0,138,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712,-,-,4,-,-,-,-,-
2018010905+0900,-,-,-,2751,0,0,0,1080,0,0,117,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751,-,-,18,-,-,-,-,-
2018010906+0900,-,-,-,2807,0,0,0,1390,0,0,87,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807,-,-,0,-,-,-,-,-
2018010907+0900,-,-,-,1515,0,0,0,0,0,0,79,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,-,-,0,-,-,-,-,-
2018010908+0900,-,-,-,1781,0,340,42,0,0,0,89,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,-,-,22,-,-,-,-,-
2018010909+0900,-,-,-,1867,0,0,0,0,0,0,84,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,-,-,2,-,-,-,-,-
2018010910+0900,-,-,-,1763,0,0,0,0,0,0,85,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,-,-,0,-,-,-,-,-
2018010911+0900,-,-,-,1786,0,0,0,0,0,0,79,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,-,-,0,-,-,-,-,-
2018010912+0900,-,-,-,1959,0,133,204,0,0,0,90,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,-,-,37,-,-,-,-,-
2018010913+0900,-,-,-,1256,0,0,0,0,0,0,89,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,-,-,0,-,-,-,-,-
2018010914+0900,-,-,-,1373,0,0,0,0,0,0,86,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,-,-,0,-,-,-,-,-
2018010915+0900,-,-,-,1530,0,0,0,0,0,0,81,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,-,-,2,-,-,-,-,-
2018010916+0900,-,-,-,2070,0,0,0,0,0,0,84,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,-,-,0,-,-,-,-,-
2018010917+0900,-,-,-,2573,0,1023,0,0,0,0,111,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,-,-,33,-,-,-,-,-
2018010918+0900,-,-,-,1800,0,59,75,0,0,0,132,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,-,-,67,-,-,-,-,-
2018010919+0900,-,-,-,2055,0,0,49,0,354,0,98,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,-,-,1,-,-,-,-,-
2018010920+0900,-,-,-,2524,0,0,0,0,977,0,84,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,-,-,0,-,-,-,-,-
2018010921+0900,-,-,-,2289,0,0,0,26,756,0,85,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,-,-,177,-,-,-,-,-
2018010922+0900,-,-,-,2873,0,0,0,1172,113,0,88,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,-,-,20,-,-,-,-,-
2018010923+0900,-,-,-,2350,0,0,0,1314,0,0,82,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,-,-,0,-,-,-,-,-
