計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018030700+0900,-,-,-,2514,0,0,0,1354,0,0,85,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,-,-,3,-,-,-,-,-
2018030701+0900,-,-,-,2170,0,0,0,1356,0,0,167,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,-,-,0,-,-,-,-,-
2018030702+0900,-,-,-,3055,0,0,0,1371,0,0,138,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055,-,-,10,-,-,-,-,-
2018030703+0900,-,-,-,3249,0,0,0,1352,0,0,101,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,-,-,0,-,-,-,-,-
2018030704+0900,-,-,-,3671,0,0,0,1507,0,0,87,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,-,-,0,-,-,-,-,-
2018030705+0900,-,-,-,2509,0,0,0,444,0,0,88,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,-,-,173,-,-,-,-,-
2018030706+0900,-,-,-,2040,0,368,0,0,0,0,95,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,-,-,4,-,-,-,-,-
2018030707+0900,-,-,-,2267,0,0,0,796,0,0,105,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267,-,-,38,-,-,-,-,-
2018030708+0900,-,-,-,1728,0,0,0,71,0,0,86,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,-,-,2,-,-,-,-,-
2018030709+0900,-,-,-,994,0,0,0,0,0,0,89,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,-,-,8,-,-,-,-,-
2018030710+0900,-,-,-,415,0,0,0,0,0,0,96,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,-,-,0,-,-,-,-,-
2018030711+0900,-,-,-,394,0,0,0,0,0,0,76,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,-,-,0,-,-,-,-,-
2018030712+0900,-,-,-,576,0,0,0,0,0,0,83,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,-,-,2,-,-,-,-,-
2018030713+0900,-,-,-,566,0,0,0,0,0,0,84,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,-,-,0,-,-,-,-,-
2018030714+0900,-,-,-,1079,0,0,0,1,0,0,81,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,-,-,1,-,-,-,-,-
2018030715+0900,-,-,-,1176,0,0,0,0,0,0,80,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,-,-,1,-,-,-,-,-
2018030716+0900,-,-,-,1478,0,0,0,0,0,0,85,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,-,-,22,-,-,-,-,-
2018030717+0900,-,-,-,1735,0,184,0,0,0,0,85,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,-,-,1,-,-,-,-,-
2018030718+0900,-,-,-,1928,0,255,41,0,0,0,99,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,-,-,11,-,-,-,-,-
2018030719+0900,-,-,-,1574,0,0,0,0,0,0,91,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,-,-,0,-,-,-,-,-
2018030720+0900,-,-,-,1684,0,0,0,0,0,0,85,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,-,-,0,-,-,-,-,-
2018030721+0900,-,-,-,2245,0,234,141,0,0,0,119,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,-,-,15,-,-,-,-,-
